day,time,loc_x,loc_y,participantId
2022-04-09,00:00:00,-225.9209866450221,3878.053697626113,1
2022-04-09,00:00:00,143.71651819741092,1663.655572874371,7
2022-04-09,00:00:00,1603.441866432816,4025.56333128745,14
2022-04-09,00:00:00,1792.288740518518,3445.633257478743,19
2022-04-09,00:00:00,-1702.1057284608669,2048.271560857532,25
2022-04-09,00:00:00,-260.45747053139064,5026.150804179361,30
2022-04-09,00:00:00,-1525.1420104925917,1575.4219327449612,36
2022-04-09,00:00:00,349.0352898431787,4478.16622847438,48
2022-04-09,00:00:00,639.6987393315502,3173.506283742512,60
2022-04-09,00:00:00,-1396.3194484189332,2171.962600676111,61
2022-04-09,00:00:00,537.5487781075327,4325.595357065675,69
2022-04-09,00:00:00,-2504.3540381962953,2481.628836470987,78
2022-04-09,00:00:00,831.061879867088,4056.187961737148,86
2022-04-09,00:00:00,618.1813495470618,3720.347410721312,95
2022-04-09,00:00:00,2191.451754179263,4945.821523930677,105
2022-04-09,00:00:00,2066.7737105199117,4943.225138225304,106
2022-04-09,00:00:00,624.7941609893063,3865.653540506299,131
2022-04-09,00:00:00,-1598.21244043112,1727.7262699483656,153
2022-04-09,00:00:00,203.56270871889103,4465.96696925497,164
2022-04-09,00:00:00,-133.37526873220492,4111.11260730294,167
2022-04-09,00:00:00,-1352.9677515710423,2071.8671276366276,169
2022-04-09,00:00:00,359.2567913319125,4138.105315267985,176
2022-04-09,00:00:00,-485.3628417410773,4408.495089625616,179
2022-04-09,00:00:00,1771.0196679998585,3327.219248047262,191
2022-04-09,00:00:00,1273.5650927422346,3620.3684115523793,197
2022-04-09,00:00:00,798.5768623507205,1721.0626095880275,212
2022-04-09,00:00:00,588.1769004542509,1477.886760892753,220
2022-04-09,00:00:00,188.61397305386183,4195.410110193234,223
2022-04-09,00:00:00,554.3742530220767,4476.436116406113,234
2022-04-09,00:00:00,188.61397305386183,4195.410110193234,240
2022-04-09,00:00:00,1379.155949542792,3296.08799287241,243
2022-04-09,00:00:00,2050.180926104707,4374.926623500649,244
2022-04-09,00:00:00,-1303.2969263511116,2567.8791799505025,253
2022-04-09,00:00:00,-1936.790875722566,2639.865064838291,261
