day,time,loc_x,loc_y,participantId
2023-05-21,00:00:00,143.71651819741092,1663.655572874371,7
2023-05-21,00:00:00,-70.69564551600625,1662.3923485467667,9
2023-05-21,00:00:00,-690.2127774900986,5386.750790644787,11
2023-05-21,00:00:00,1603.441866432816,4025.56333128745,14
2023-05-21,00:00:00,1792.288740518518,3445.633257478743,19
2023-05-21,00:00:00,-1702.1057284608669,2048.271560857532,25
2023-05-21,00:00:00,-1627.3229182469468,2048.271560857532,26
2023-05-21,00:00:00,-182.90731435750695,4035.97143645247,30
2023-05-21,00:00:00,4.502697650541232,5359.332759482619,40
2023-05-21,00:00:00,2123.90626782597,5021.749305819725,63
2023-05-21,00:00:00,361.8254056349728,4702.987428661796,77
2023-05-21,00:00:00,1809.880173357865,4339.172426035451,86
2023-05-21,00:00:00,-100.94272074299435,5328.444832535462,91
2023-05-21,00:00:00,-1309.4006750382284,1567.2320732619994,95
2023-05-21,00:00:00,2191.451754179263,4945.821523930677,105
2023-05-21,00:00:00,-1664.7143233539068,2058.9072198973454,112
2023-05-21,00:00:00,-493.7268707520858,1395.2821634910958,133
2023-05-21,00:00:00,-1598.21244043112,1727.7262699483656,153
2023-05-21,00:00:00,2488.067018234457,4043.9132725302534,162
2023-05-21,00:00:00,1366.2417429682478,4715.042752897177,167
2023-05-21,00:00:00,-1352.9677515710423,2071.8671276366276,169
2023-05-21,00:00:00,629.2274283518273,2166.354548365224,173
2023-05-21,00:00:00,824.2905873758353,4055.821462175703,179
2023-05-21,00:00:00,1250.1855937282917,4900.7977692411405,181
2023-05-21,00:00:00,1771.0196679998585,3327.219248047262,191
2023-05-21,00:00:00,-106.92378296187508,4106.920736456075,223
2023-05-21,00:00:00,-657.4419276597039,1584.005409368071,231
2023-05-21,00:00:00,1809.880173357865,4339.172426035451,232
2023-05-21,00:00:00,2050.180926104707,4374.926623500649,244
2023-05-21,00:00:00,947.9898581780476,3750.504958896833,250
2023-05-21,00:00:00,-1761.149906110346,4050.736798379685,258
2023-05-21,00:00:00,-1612.7659337843802,4735.182641334957,272
2023-05-21,00:00:00,-1863.614094415031,3489.744653848632,273
2023-05-21,00:00:00,-550.3361529454938,4886.6123103088385,289
2023-05-21,00:00:00,-3660.2646170373177,5706.288268656919,308
2023-05-21,00:00:00,-1139.1551798779526,4353.2644817359505,323
2023-05-21,00:00:00,-4256.478683484973,5801.734568216811,335
2023-05-21,00:00:00,-4586.097776446638,4815.025253428146,340
2023-05-21,00:00:00,-1966.195146296298,4552.187553862719,355
2023-05-21,00:00:00,-1967.9969691397332,3278.7293310971263,360
2023-05-21,00:00:00,-3893.849676459249,7448.43417240812,361
2023-05-21,00:00:00,-2266.1994348898033,5027.490832966176,362
2023-05-21,00:00:00,-1069.4421383111785,3492.2812374050454,371
2023-05-21,00:00:00,-4520.133614133648,4895.949941161112,376
2023-05-21,00:00:00,-2390.269322130626,4701.931451956684,386
2023-05-21,00:00:00,-1717.6586980925804,3761.569088727875,390
2023-05-21,00:00:00,-760.5535637706074,4468.744216019293,395
2023-05-21,00:00:00,-2361.3242679569444,4522.880476844184,400
2023-05-21,00:00:00,-1152.9371584075298,4344.684070755507,408
2023-05-21,00:00:00,-4124.442934465811,7422.81158954829,413
2023-05-21,00:00:00,-748.3500620756813,3878.175006672024,436
2023-05-21,00:00:00,-1569.3371584531474,4735.182641334957,447
2023-05-21,00:00:00,-2357.3881506490807,5012.334824560589,460
2023-05-21,00:00:00,-1698.0079892149288,3783.0793495919233,462
2023-05-21,00:00:00,-1524.9573211662105,3815.271490114369,472
2023-05-21,00:00:00,-873.081095160176,4770.678169947983,519
2023-05-21,00:00:00,-511.6638983353841,6179.954587182383,530
2023-05-21,00:00:00,-4161.3549714993205,7302.650118466236,542
2023-05-21,00:00:00,-4133.06096860814,5289.4813671957,547
2023-05-21,00:00:00,-4576.104565512134,7136.203574822169,549
2023-05-21,00:00:00,-1734.4191929334995,3692.759794611062,564
2023-05-21,00:00:00,-1631.9916221192786,6106.479357390968,566
2023-05-21,00:00:00,-506.5675166764355,5743.523632998128,571
2023-05-21,00:00:00,-56.31352508268587,4740.277986216306,576
2023-05-21,00:00:00,-3006.1304692527756,6136.852592082678,596
