day,time,loc_x,loc_y,participantId
2022-06-25,00:00:00,632.5131524662587,2189.1071658299356,5
2022-06-25,00:00:00,1792.288740518518,3445.633257478743,19
2022-06-25,00:00:00,-1627.3229182469468,2048.271560857532,26
2022-06-25,00:00:00,-1396.3194484189332,2171.962600676111,61
2022-06-25,00:00:00,2123.90626782597,5021.749305819725,63
2022-06-25,00:00:00,1179.980241547522,4536.042736336499,67
2022-06-25,00:00:00,537.5487781075327,4325.595357065675,69
2022-06-25,00:00:00,-146.42895685262914,4157.708079812497,91
2022-06-25,00:00:00,-1423.5831222046177,1973.3137542599504,98
2022-06-25,00:00:00,2191.451754179263,4945.821523930677,105
2022-06-25,00:00:00,-1664.7143233539068,2058.9072198973454,112
2022-06-25,00:00:00,-870.7563568970724,5575.685938302714,137
2022-06-25,00:00:00,-369.94252946578285,5263.7092311840615,145
2022-06-25,00:00:00,-1598.21244043112,1727.7262699483656,153
2022-06-25,00:00:00,-469.82102227082703,5943.867019338775,155
2022-06-25,00:00:00,607.6839706255785,2383.4941895708853,164
2022-06-25,00:00:00,1366.2417429682478,4715.042752897177,167
2022-06-25,00:00:00,-1352.9677515710423,2071.8671276366276,169
2022-06-25,00:00:00,359.2567913319125,4138.105315267985,176
2022-06-25,00:00:00,53.139653304594646,1093.9774101968076,179
2022-06-25,00:00:00,1250.1855937282917,4900.7977692411405,181
2022-06-25,00:00:00,1273.5650927422346,3620.3684115523793,197
2022-06-25,00:00:00,131.2810672906894,4036.153564956029,218
2022-06-25,00:00:00,624.7941609893063,3865.653540506299,227
2022-06-25,00:00:00,605.8700695260123,1773.0673495314356,234
2022-06-25,00:00:00,188.61397305386183,4195.410110193234,240
2022-06-25,00:00:00,-1303.2969263511116,2567.8791799505025,253
2022-06-25,00:00:00,-1761.149906110346,4050.736798379685,258
2022-06-25,00:00:00,-1963.4519322135172,2990.815467537704,271
2022-06-25,00:00:00,-1612.7659337843802,4735.182641334957,272
2022-06-25,00:00:00,-1863.614094415031,3489.744653848632,273
2022-06-25,00:00:00,-4100.42464349077,5025.580416844657,276
2022-06-25,00:00:00,-670.0361384681796,4866.766649665868,277
2022-06-25,00:00:00,-594.0468177569348,3879.876034571471,295
2022-06-25,00:00:00,-3660.2646170373177,5706.288268656919,308
2022-06-25,00:00:00,-933.385628239946,4257.570238200744,323
2022-06-25,00:00:00,-1978.873133443297,2860.280882730317,336
2022-06-25,00:00:00,-1705.7274136309495,5805.821213665375,344
2022-06-25,00:00:00,-3893.849676459249,7448.43417240812,361
2022-06-25,00:00:00,-1982.343484428326,4572.902176340196,370
2022-06-25,00:00:00,-1069.4421383111785,3492.2812374050454,371
2022-06-25,00:00:00,-4520.133614133648,4895.949941161112,376
2022-06-25,00:00:00,-820.9290279479601,4497.243308530136,381
2022-06-25,00:00:00,-1717.6586980925804,3761.569088727875,390
2022-06-25,00:00:00,-760.5535637706074,4468.744216019293,395
2022-06-25,00:00:00,-2361.3242679569444,4522.880476844184,400
2022-06-25,00:00:00,-225.9209866450221,3878.053697626113,403
2022-06-25,00:00:00,-1428.8760777320476,5799.543201660766,412
2022-06-25,00:00:00,-562.0139696412994,4810.950875794059,427
2022-06-25,00:00:00,-1518.1361302152477,5252.548743359264,430
2022-06-25,00:00:00,-1962.8376431459897,3017.7310863016846,431
2022-06-25,00:00:00,-1671.5231308437487,4055.4745297955783,436
2022-06-25,00:00:00,-1197.4724705160024,2392.859100125612,438
2022-06-25,00:00:00,-1940.9969865666933,4762.34234638159,441
2022-06-25,00:00:00,-1698.0079892149288,3783.0793495919233,462
2022-06-25,00:00:00,-1180.704739876141,2563.522481673344,468
2022-06-25,00:00:00,-501.42676062779447,3551.572638649489,472
2022-06-25,00:00:00,-1827.5889154431457,6213.014624731367,475
