day,time,loc_x,loc_y,participantId
2022-10-01,00:00:00,1792.288740518518,3445.633257478743,19
2022-10-01,00:00:00,-1702.1057284608669,2048.271560857532,25
2022-10-01,00:00:00,1355.095920075157,3527.4401264309754,35
2022-10-01,00:00:00,964.4380231713202,3991.603473784208,39
2022-10-01,00:00:00,624.7941609893063,3865.653540506299,55
2022-10-01,00:00:00,1274.271591356552,1163.5051209752276,60
2022-10-01,00:00:00,-1396.3194484189332,2171.962600676111,61
2022-10-01,00:00:00,2123.90626782597,5021.749305819725,63
2022-10-01,00:00:00,634.3977651502133,3027.6199910627565,68
2022-10-01,00:00:00,537.5487781075327,4325.595357065675,69
2022-10-01,00:00:00,1441.395217753673,4057.9615710923354,70
2022-10-01,00:00:00,-2504.3540381962953,2481.628836470987,78
2022-10-01,00:00:00,831.061879867088,4056.187961737148,86
2022-10-01,00:00:00,-100.94272074299435,5328.444832535462,91
2022-10-01,00:00:00,2066.7737105199117,4943.225138225304,106
2022-10-01,00:00:00,359.9283989108209,1664.2984134500682,121
2022-10-01,00:00:00,-493.7268707520858,1395.2821634910958,133
2022-10-01,00:00:00,365.5697588709012,4702.892920489054,137
2022-10-01,00:00:00,640.0415430737329,2776.581960715366,144
2022-10-01,00:00:00,-369.94252946578285,5263.7092311840615,145
2022-10-01,00:00:00,607.6839706255785,2383.4941895708853,164
2022-10-01,00:00:00,808.426387754556,862.0573972915178,166
2022-10-01,00:00:00,-3002.9511627321126,6486.245894092959,170
2022-10-01,00:00:00,641.147304925665,3196.1423911661727,173
2022-10-01,00:00:00,359.2567913319125,4138.105315267985,176
2022-10-01,00:00:00,53.139653304594646,1093.9774101968076,179
2022-10-01,00:00:00,1250.1855937282917,4900.7977692411405,181
2022-10-01,00:00:00,1275.8302520779328,4437.056256727496,202
2022-10-01,00:00:00,131.2810672906894,4036.153564956029,218
2022-10-01,00:00:00,770.4279044387976,932.5852003214752,221
2022-10-01,00:00:00,-657.4419276597039,1584.005409368071,231
2022-10-01,00:00:00,188.61397305386183,4195.410110193234,240
2022-10-01,00:00:00,-1303.2969263511116,2567.8791799505025,253
2022-10-01,00:00:00,-1935.315090916544,3673.049436437234,255
2022-10-01,00:00:00,-670.0361384681796,4866.766649665868,277
2022-10-01,00:00:00,-706.5287818001921,4880.471423292969,283
2022-10-01,00:00:00,-550.3361529454938,4886.6123103088385,289
2022-10-01,00:00:00,-2466.012856848194,2592.227771800973,295
2022-10-01,00:00:00,-1964.9091877155197,3114.1066031229434,299
2022-10-01,00:00:00,-3660.2646170373177,5706.288268656919,308
2022-10-01,00:00:00,-1947.1700466662896,3477.8049445117285,345
2022-10-01,00:00:00,-3893.849676459249,7448.43417240812,361
2022-10-01,00:00:00,-2266.1994348898033,5027.490832966176,362
2022-10-01,00:00:00,-3017.5752906829352,6249.163590680813,372
2022-10-01,00:00:00,-4520.133614133648,4895.949941161112,376
2022-10-01,00:00:00,-1939.8587818487192,2793.8979650545516,381
2022-10-01,00:00:00,-2361.3242679569444,4522.880476844184,400
2022-10-01,00:00:00,-225.9209866450221,3878.053697626113,403
2022-10-01,00:00:00,-1399.32145300941,4670.082592855952,408
2022-10-01,00:00:00,-1619.52817020084,5602.343050264481,412
2022-10-01,00:00:00,-1524.9573211662105,3815.271490114369,434
2022-10-01,00:00:00,-1197.4724705160024,2392.859100125612,438
2022-10-01,00:00:00,-1940.9969865666933,4762.34234638159,441
2022-10-01,00:00:00,-1569.3371584531474,4735.182641334957,447
2022-10-01,00:00:00,-1391.7476936810656,4649.690187496199,453
2022-10-01,00:00:00,-1180.704739876141,2563.522481673344,468
2022-10-01,00:00:00,-225.9209866450221,3878.053697626113,472
2022-10-01,00:00:00,-2625.1240507745365,6221.370149286384,486
2022-10-01,00:00:00,-2247.098703128385,2826.5806648907183,493
2022-10-01,00:00:00,-511.6638983353841,6179.954587182383,530
2022-10-01,00:00:00,-4161.3549714993205,7302.650118466236,542
2022-10-01,00:00:00,-1730.5657970349366,6085.754816817689,544
2022-10-01,00:00:00,-4133.06096860814,5289.4813671957,547
2022-10-01,00:00:00,-4576.104565512134,7136.203574822169,549
2022-10-01,00:00:00,-140.15955565775582,3603.0707659966456,563
2022-10-01,00:00:00,89.26449889729841,4724.0682209291135,576
2022-10-01,00:00:00,-3006.1304692527756,6136.852592082678,596
2022-10-01,00:00:00,-352.50884896803706,5294.04368135506,608
2022-10-01,00:00:00,698.2411158717262,4392.416668183332,626
2022-10-01,00:00:00,-369.94252946578285,5263.7092311840615,689
2022-10-01,00:00:00,-584.8389141438795,6072.416597485497,701
2022-10-01,00:00:00,-667.0948413013051,6006.316308944972,704
2022-10-01,00:00:00,-1215.1257814052028,3636.771970334341,720
2022-10-01,00:00:00,-1086.1892050000802,5883.419740909802,722
2022-10-01,00:00:00,-882.1852130465196,5677.722962908116,727
2022-10-01,00:00:00,-2054.4877584392607,5863.511699319407,734
2022-10-01,00:00:00,-1528.1519634264969,5919.883692579452,744
2022-10-01,00:00:00,-2990.840351165739,6050.89338572125,755
2022-10-01,00:00:00,-3679.7505924083807,5843.627562439023,772
2022-10-01,00:00:00,-3022.2284082322376,5944.320976978165,775
