day,time,loc_x,loc_y,participantId
2022-05-21,00:00:00,-56.31352508268587,4740.277986216306,14
2022-05-21,00:00:00,1792.288740518518,3445.633257478743,19
2022-05-21,00:00:00,-1627.3229182469468,2048.271560857532,26
2022-05-21,00:00:00,-63.96339453370246,4899.478793471086,40
2022-05-21,00:00:00,-2514.175452075128,6215.348693777564,59
2022-05-21,00:00:00,2123.90626782597,5021.749305819725,63
2022-05-21,00:00:00,1441.395217753673,4057.9615710923354,70
2022-05-21,00:00:00,-2504.3540381962953,2481.628836470987,78
2022-05-21,00:00:00,504.5104637805797,1477.886760892753,82
2022-05-21,00:00:00,831.061879867088,4056.187961737148,86
2022-05-21,00:00:00,-1423.5831222046177,1973.3137542599504,98
2022-05-21,00:00:00,933.160338915406,4527.5180645053315,105
2022-05-21,00:00:00,-1664.7143233539068,2058.9072198973454,112
2022-05-21,00:00:00,359.9283989108209,1664.2984134500682,121
2022-05-21,00:00:00,620.679512600292,3446.0334925048837,129
2022-05-21,00:00:00,-493.7268707520858,1395.2821634910958,133
2022-05-21,00:00:00,365.5697588709012,4702.892920489054,137
2022-05-21,00:00:00,-397.09115213460416,1661.086640136248,144
2022-05-21,00:00:00,-369.94252946578285,5263.7092311840615,145
2022-05-21,00:00:00,-469.82102227082703,5943.867019338775,155
2022-05-21,00:00:00,2488.067018234457,4043.9132725302534,162
2022-05-21,00:00:00,-1086.1892050000802,5883.419740909802,163
2022-05-21,00:00:00,639.8191038860961,2756.187850685972,164
2022-05-21,00:00:00,349.0579376338694,1664.4853240567625,172
2022-05-21,00:00:00,600.3299130282309,2011.5630085733385,174
2022-05-21,00:00:00,1784.5159809592983,3423.2709297455353,175
2022-05-21,00:00:00,359.2567913319125,4138.105315267985,176
2022-05-21,00:00:00,620.679512600292,3446.0334925048837,179
2022-05-21,00:00:00,1771.0196679998585,3327.219248047262,191
2022-05-21,00:00:00,1273.5650927422346,3620.3684115523793,197
2022-05-21,00:00:00,-844.9094888728669,1637.234473188592,203
2022-05-21,00:00:00,-2741.9301309353727,6851.97126749714,205
