day,time,loc_x,loc_y,participantId
2023-04-08,00:00:00,-1309.4006750382284,1567.2320732619994,5
2023-04-08,00:00:00,1055.3626965504975,3659.1311457048146,19
2023-04-08,00:00:00,-1702.1057284608669,2048.271560857532,25
2023-04-08,00:00:00,-1627.3229182469468,2048.271560857532,26
2023-04-08,00:00:00,1077.2896455939565,3657.326649709179,35
2023-04-08,00:00:00,1274.271591356552,1163.5051209752276,60
2023-04-08,00:00:00,-1396.3194484189332,2171.962600676111,61
2023-04-08,00:00:00,537.5487781075327,4325.595357065675,69
2023-04-08,00:00:00,-2504.3540381962953,2481.628836470987,78
2023-04-08,00:00:00,1179.980241547522,4536.042736336499,92
2023-04-08,00:00:00,-1423.5831222046177,1973.3137542599504,95
2023-04-08,00:00:00,624.7941609893063,3865.653540506299,96
2023-04-08,00:00:00,2188.3156924240134,4497.180057133126,105
2023-04-08,00:00:00,-1664.7143233539068,2058.9072198973454,112
2023-04-08,00:00:00,624.7941609893063,3865.653540506299,130
2023-04-08,00:00:00,15.391583238532135,4732.606009392092,137
2023-04-08,00:00:00,-1598.21244043112,1727.7262699483656,153
2023-04-08,00:00:00,2488.067018234457,4043.9132725302534,162
2023-04-08,00:00:00,359.2567913319125,4138.105315267985,176
2023-04-08,00:00:00,1273.5650927422346,3620.3684115523793,197
2023-04-08,00:00:00,588.1769004542509,1477.886760892753,220
2023-04-08,00:00:00,630.057443387326,1593.6485457451097,223
2023-04-08,00:00:00,-10.88658609394809,4100.315455749981,240
2023-04-08,00:00:00,-1303.2969263511116,2567.8791799505025,253
2023-04-08,00:00:00,-1761.149906110346,4050.736798379685,258
2023-04-08,00:00:00,-1825.0259033780803,5822.75013071491,264
2023-04-08,00:00:00,-1612.7659337843802,4735.182641334957,272
2023-04-08,00:00:00,-4500.939887921801,5116.566482675666,276
2023-04-08,00:00:00,-706.5287818001921,4880.471423292969,283
2023-04-08,00:00:00,-501.42676062779447,3551.572638649489,294
2023-04-08,00:00:00,-2466.012856848194,2592.227771800973,295
2023-04-08,00:00:00,-1903.403349493561,3804.2957256484056,296
2023-04-08,00:00:00,-3660.2646170373177,5706.288268656919,308
2023-04-08,00:00:00,-1623.6231276171884,4781.304436867264,323
2023-04-08,00:00:00,-4256.478683484973,5801.734568216811,335
2023-04-08,00:00:00,-1146.1548252044004,2695.424363686594,336
2023-04-08,00:00:00,-4586.097776446638,4815.025253428146,340
2023-04-08,00:00:00,-690.2127774900986,5386.750790644787,344
2023-04-08,00:00:00,-3893.849676459249,7448.43417240812,361
2023-04-08,00:00:00,-1069.4421383111785,3492.2812374050454,371
2023-04-08,00:00:00,-482.63294287076013,4340.103861373921,372
2023-04-08,00:00:00,-3209.738139187618,6487.657688065099,376
2023-04-08,00:00:00,-964.4241776798336,4567.748543452336,378
2023-04-08,00:00:00,-1939.8587818487192,2793.8979650545516,381
2023-04-08,00:00:00,-2361.3242679569444,4522.880476844184,400
2023-04-08,00:00:00,-690.2127774900986,5386.750790644787,412
2023-04-08,00:00:00,-2422.1170133244377,5851.209747752188,414
2023-04-08,00:00:00,-1667.6607144603647,5701.987540381041,419
2023-04-08,00:00:00,-1978.873133443297,2860.280882730317,426
2023-04-08,00:00:00,-562.0139696412994,4810.950875794059,427
2023-04-08,00:00:00,-2352.640562507578,2865.632371963492,432
2023-04-08,00:00:00,-1197.4724705160024,2392.859100125612,438
2023-04-08,00:00:00,-1569.3371584531474,4735.182641334957,447
2023-04-08,00:00:00,-1391.7476936810656,4649.690187496199,453
2023-04-08,00:00:00,-2357.3881506490807,5012.334824560589,460
2023-04-08,00:00:00,-1698.0079892149288,3783.0793495919233,462
2023-04-08,00:00:00,-1827.5889154431457,6213.014624731367,475
2023-04-08,00:00:00,-501.42676062779447,3551.572638649489,484
2023-04-08,00:00:00,-1112.661584948115,3725.721049240871,508
2023-04-08,00:00:00,-1730.4047988627738,6267.150262561382,521
2023-04-08,00:00:00,-511.6638983353841,6179.954587182383,530
2023-04-08,00:00:00,-2297.9045965194864,4929.991861131035,537
2023-04-08,00:00:00,-1730.5657970349366,6085.754816817689,544
2023-04-08,00:00:00,-260.45747053139064,5026.150804179361,547
2023-04-08,00:00:00,-4576.104565512134,7136.203574822169,549
2023-04-08,00:00:00,33.054785041364894,3467.7464824486233,551
2023-04-08,00:00:00,-4243.5046303855,7229.10887560154,561
2023-04-08,00:00:00,-1631.9916221192786,6106.479357390968,566
2023-04-08,00:00:00,-1935.315090916544,3673.049436437234,573
2023-04-08,00:00:00,-260.45747053139064,5026.150804179361,576
2023-04-08,00:00:00,-3799.337592930323,5699.711826912906,578
2023-04-08,00:00:00,-1827.7066315383315,4361.178878853637,579
2023-04-08,00:00:00,-3006.1304692527756,6136.852592082678,596
2023-04-08,00:00:00,-2610.5184815063512,6587.644626145553,607
2023-04-08,00:00:00,-1613.0453946609057,3631.1979621903865,612
2023-04-08,00:00:00,-618.0650589155872,4087.839076893465,624
2023-04-08,00:00:00,-2003.493736172495,5827.4979723630695,625
2023-04-08,00:00:00,698.2411158717262,4392.416668183332,626
2023-04-08,00:00:00,575.6808421337158,4333.684824044916,630
2023-04-08,00:00:00,-3134.7739074608485,6298.465427429669,650
2023-04-08,00:00:00,402.0055750456968,4670.799141273601,654
2023-04-08,00:00:00,-862.7776183227625,5480.509745060236,679
2023-04-08,00:00:00,-888.4039522622064,4601.370910742981,686
2023-04-08,00:00:00,-1292.276742397422,5841.29533162773,697
2023-04-08,00:00:00,-2610.5184815063512,6587.644626145553,698
2023-04-08,00:00:00,-584.8389141438795,6072.416597485497,701
2023-04-08,00:00:00,-667.0948413013051,6006.316308944972,704
2023-04-08,00:00:00,-463.3161343409744,5770.688394070507,718
2023-04-08,00:00:00,-3331.684761000044,5561.706680953195,727
2023-04-08,00:00:00,-1112.661584948115,3805.031831293623,730
2023-04-08,00:00:00,-3798.057140195946,5631.869972795374,738
2023-04-08,00:00:00,-1528.1519634264969,5919.883692579452,744
2023-04-08,00:00:00,-2990.840351165739,6050.89338572125,755
2023-04-08,00:00:00,-1223.284282151744,3932.790230938864,777
2023-04-08,00:00:00,-4463.741301356779,7068.071620530996,796
2023-04-08,00:00:00,-3025.3815356442337,6174.663495196394,801
2023-04-08,00:00:00,-1770.1839347432308,3453.865701724265,805
2023-04-08,00:00:00,-4507.177101861951,7503.549114210993,809
2023-04-08,00:00:00,-1524.9573211662105,3815.271490114369,813
2023-04-08,00:00:00,-2244.8206277789714,5829.658485878773,814
