day,time,loc_x,loc_y,participantId
2023-03-05,00:00:00,-49.330318444446,3986.322344996892,14
2023-03-05,00:00:00,1621.7516640707404,4457.745004135188,22
2023-03-05,00:00:00,-1702.1057284608669,2048.271560857532,25
2023-03-05,00:00:00,-430.49050303807354,1653.2577200313178,26
2023-03-05,00:00:00,617.5150286885311,3701.584285100272,30
2023-03-05,00:00:00,-376.84479849802574,4157.721076082718,34
2023-03-05,00:00:00,-3728.4831956809735,6975.030489656952,53
2023-03-05,00:00:00,-2514.175452075128,6215.348693777564,59
2023-03-05,00:00:00,1274.271591356552,1163.5051209752276,60
2023-03-05,00:00:00,2123.90626782597,5021.749305819725,63
2023-03-05,00:00:00,607.8621692661453,1750.165185374374,64
2023-03-05,00:00:00,537.5487781075327,4325.595357065675,69
2023-03-05,00:00:00,361.8254056349728,4702.987428661796,71
2023-03-05,00:00:00,2203.6747213035105,4486.73430093518,77
2023-03-05,00:00:00,-2504.3540381962953,2481.628836470987,78
2023-03-05,00:00:00,504.5104637805797,1477.886760892753,82
2023-03-05,00:00:00,2181.159176245842,4727.5011713326485,92
2023-03-05,00:00:00,-147.63128821823037,4169.514223280939,111
2023-03-05,00:00:00,823.1088785666428,1192.2368250973996,129
2023-03-05,00:00:00,641.5651457940667,3241.9334366480957,132
2023-03-05,00:00:00,-493.7268707520858,1395.2821634910958,133
2023-03-05,00:00:00,620.3108823479811,4079.478052167119,153
2023-03-05,00:00:00,620.3108823479811,4079.478052167119,162
2023-03-05,00:00:00,-1352.9677515710423,2071.8671276366276,169
2023-03-05,00:00:00,1771.0196679998585,3327.219248047262,191
2023-03-05,00:00:00,1273.5650927422346,3620.3684115523793,197
2023-03-05,00:00:00,-844.9094888728669,1637.234473188592,203
2023-03-05,00:00:00,-10.88658609394809,4100.315455749981,208
2023-03-05,00:00:00,655.8643371487759,1334.5015236471415,221
2023-03-05,00:00:00,641.0469202350741,3250.5306484008297,239
2023-03-05,00:00:00,2050.180926104707,4374.926623500649,244
2023-03-05,00:00:00,1304.8852088806348,3526.737489827947,249
2023-03-05,00:00:00,-1903.403349493561,3804.2957256484056,255
2023-03-05,00:00:00,-1835.8547082987632,4511.127356231515,272
2023-03-05,00:00:00,-1863.614094415031,3489.744653848632,273
