day,time,state,count
2023-03-02,00:00:00,AtHome,831
2023-03-02,00:00:00,Transport,29
2023-03-02,00:00:00,AtRecreation,20
2023-03-02,00:00:00,AtRestaurant,0
2023-03-02,00:00:00,AtWork,0
2023-03-02,00:05:00,AtHome,834
2023-03-02,00:05:00,Transport,26
2023-03-02,00:05:00,AtRecreation,20
2023-03-02,00:05:00,AtRestaurant,0
2023-03-02,00:05:00,AtWork,0
2023-03-02,00:10:00,AtHome,836
2023-03-02,00:10:00,Transport,28
2023-03-02,00:10:00,AtRecreation,16
2023-03-02,00:10:00,AtRestaurant,0
2023-03-02,00:10:00,AtWork,0
2023-03-02,00:15:00,AtHome,839
2023-03-02,00:15:00,Transport,26
2023-03-02,00:15:00,AtRecreation,15
2023-03-02,00:15:00,AtRestaurant,0
2023-03-02,00:15:00,AtWork,0
2023-03-02,00:20:00,AtHome,843
2023-03-02,00:20:00,Transport,28
2023-03-02,00:20:00,AtRecreation,9
2023-03-02,00:20:00,AtRestaurant,0
2023-03-02,00:20:00,AtWork,0
2023-03-02,00:25:00,AtHome,848
2023-03-02,00:25:00,Transport,23
2023-03-02,00:25:00,AtRecreation,9
2023-03-02,00:25:00,AtRestaurant,0
2023-03-02,00:25:00,AtWork,0
2023-03-02,00:30:00,AtHome,849
2023-03-02,00:30:00,Transport,23
2023-03-02,00:30:00,AtRecreation,7
2023-03-02,00:30:00,AtRestaurant,1
2023-03-02,00:30:00,AtWork,0
2023-03-02,00:35:00,AtHome,853
2023-03-02,00:35:00,Transport,20
2023-03-02,00:35:00,AtRecreation,7
2023-03-02,00:35:00,AtRestaurant,0
2023-03-02,00:35:00,AtWork,0
2023-03-02,00:40:00,AtHome,858
2023-03-02,00:40:00,Transport,17
2023-03-02,00:40:00,AtRecreation,5
2023-03-02,00:40:00,AtRestaurant,0
2023-03-02,00:40:00,AtWork,0
2023-03-02,00:45:00,AtHome,860
2023-03-02,00:45:00,Transport,16
2023-03-02,00:45:00,AtRecreation,4
2023-03-02,00:45:00,AtRestaurant,0
2023-03-02,00:45:00,AtWork,0
2023-03-02,00:50:00,AtHome,862
2023-03-02,00:50:00,Transport,15
2023-03-02,00:50:00,AtRecreation,3
2023-03-02,00:50:00,AtRestaurant,0
2023-03-02,00:50:00,AtWork,0
2023-03-02,00:55:00,AtHome,866
2023-03-02,00:55:00,Transport,12
2023-03-02,00:55:00,AtRecreation,2
2023-03-02,00:55:00,AtRestaurant,0
2023-03-02,00:55:00,AtWork,0
2023-03-02,01:00:00,AtHome,867
2023-03-02,01:00:00,Transport,11
2023-03-02,01:00:00,AtRecreation,2
2023-03-02,01:00:00,AtRestaurant,0
2023-03-02,01:00:00,AtWork,0
2023-03-02,01:05:00,AtHome,868
2023-03-02,01:05:00,Transport,10
2023-03-02,01:05:00,AtRecreation,2
2023-03-02,01:05:00,AtRestaurant,0
2023-03-02,01:05:00,AtWork,0
2023-03-02,01:10:00,AtHome,870
2023-03-02,01:10:00,Transport,8
2023-03-02,01:10:00,AtRecreation,2
2023-03-02,01:10:00,AtRestaurant,0
2023-03-02,01:10:00,AtWork,0
2023-03-02,01:15:00,AtHome,873
2023-03-02,01:15:00,Transport,6
2023-03-02,01:15:00,AtRecreation,1
2023-03-02,01:15:00,AtRestaurant,0
2023-03-02,01:15:00,AtWork,0
2023-03-02,01:20:00,AtHome,873
2023-03-02,01:20:00,Transport,6
2023-03-02,01:20:00,AtRecreation,1
2023-03-02,01:20:00,AtRestaurant,0
2023-03-02,01:20:00,AtWork,0
2023-03-02,01:25:00,AtHome,877
2023-03-02,01:25:00,Transport,3
2023-03-02,01:25:00,AtRecreation,0
2023-03-02,01:25:00,AtRestaurant,0
2023-03-02,01:25:00,AtWork,0
2023-03-02,01:30:00,AtHome,877
2023-03-02,01:30:00,Transport,3
2023-03-02,01:30:00,AtRecreation,0
2023-03-02,01:30:00,AtRestaurant,0
2023-03-02,01:30:00,AtWork,0
2023-03-02,01:35:00,AtHome,879
2023-03-02,01:35:00,Transport,1
2023-03-02,01:35:00,AtRecreation,0
2023-03-02,01:35:00,AtRestaurant,0
2023-03-02,01:35:00,AtWork,0
2023-03-02,01:40:00,AtHome,879
2023-03-02,01:40:00,Transport,1
2023-03-02,01:40:00,AtRecreation,0
2023-03-02,01:40:00,AtRestaurant,0
2023-03-02,01:40:00,AtWork,0
2023-03-02,01:45:00,AtHome,879
2023-03-02,01:45:00,Transport,1
2023-03-02,01:45:00,AtRecreation,0
2023-03-02,01:45:00,AtRestaurant,0
2023-03-02,01:45:00,AtWork,0
2023-03-02,01:50:00,AtHome,879
2023-03-02,01:50:00,Transport,1
2023-03-02,01:50:00,AtRecreation,0
2023-03-02,01:50:00,AtRestaurant,0
2023-03-02,01:50:00,AtWork,0
2023-03-02,01:55:00,AtHome,879
2023-03-02,01:55:00,Transport,1
2023-03-02,01:55:00,AtRecreation,0
2023-03-02,01:55:00,AtRestaurant,0
2023-03-02,01:55:00,AtWork,0
2023-03-02,02:00:00,AtHome,879
2023-03-02,02:00:00,Transport,1
2023-03-02,02:00:00,AtRecreation,0
2023-03-02,02:00:00,AtRestaurant,0
2023-03-02,02:00:00,AtWork,0
2023-03-02,02:05:00,AtHome,879
2023-03-02,02:05:00,Transport,1
2023-03-02,02:05:00,AtRecreation,0
2023-03-02,02:05:00,AtRestaurant,0
2023-03-02,02:05:00,AtWork,0
2023-03-02,02:10:00,AtHome,880
2023-03-02,02:10:00,Transport,0
2023-03-02,02:10:00,AtRecreation,0
2023-03-02,02:10:00,AtRestaurant,0
2023-03-02,02:10:00,AtWork,0
2023-03-02,02:15:00,AtHome,880
2023-03-02,02:15:00,Transport,0
2023-03-02,02:15:00,AtRecreation,0
2023-03-02,02:15:00,AtRestaurant,0
2023-03-02,02:15:00,AtWork,0
2023-03-02,02:20:00,AtHome,880
2023-03-02,02:20:00,Transport,0
2023-03-02,02:20:00,AtRecreation,0
2023-03-02,02:20:00,AtRestaurant,0
2023-03-02,02:20:00,AtWork,0
2023-03-02,02:25:00,AtHome,880
2023-03-02,02:25:00,Transport,0
2023-03-02,02:25:00,AtRecreation,0
2023-03-02,02:25:00,AtRestaurant,0
2023-03-02,02:25:00,AtWork,0
2023-03-02,02:30:00,AtHome,880
2023-03-02,02:30:00,Transport,0
2023-03-02,02:30:00,AtRecreation,0
2023-03-02,02:30:00,AtRestaurant,0
2023-03-02,02:30:00,AtWork,0
2023-03-02,02:35:00,AtHome,880
2023-03-02,02:35:00,Transport,0
2023-03-02,02:35:00,AtRecreation,0
2023-03-02,02:35:00,AtRestaurant,0
2023-03-02,02:35:00,AtWork,0
2023-03-02,02:40:00,AtHome,880
2023-03-02,02:40:00,Transport,0
2023-03-02,02:40:00,AtRecreation,0
2023-03-02,02:40:00,AtRestaurant,0
2023-03-02,02:40:00,AtWork,0
2023-03-02,02:45:00,AtHome,880
2023-03-02,02:45:00,Transport,0
2023-03-02,02:45:00,AtRecreation,0
2023-03-02,02:45:00,AtRestaurant,0
2023-03-02,02:45:00,AtWork,0
2023-03-02,02:50:00,AtHome,880
2023-03-02,02:50:00,Transport,0
2023-03-02,02:50:00,AtRecreation,0
2023-03-02,02:50:00,AtRestaurant,0
2023-03-02,02:50:00,AtWork,0
2023-03-02,02:55:00,AtHome,880
2023-03-02,02:55:00,Transport,0
2023-03-02,02:55:00,AtRecreation,0
2023-03-02,02:55:00,AtRestaurant,0
2023-03-02,02:55:00,AtWork,0
2023-03-02,03:00:00,AtHome,880
2023-03-02,03:00:00,Transport,0
2023-03-02,03:00:00,AtRecreation,0
2023-03-02,03:00:00,AtRestaurant,0
2023-03-02,03:00:00,AtWork,0
2023-03-02,03:05:00,AtHome,880
2023-03-02,03:05:00,Transport,0
2023-03-02,03:05:00,AtRecreation,0
2023-03-02,03:05:00,AtRestaurant,0
2023-03-02,03:05:00,AtWork,0
2023-03-02,03:10:00,AtHome,880
2023-03-02,03:10:00,Transport,0
2023-03-02,03:10:00,AtRecreation,0
2023-03-02,03:10:00,AtRestaurant,0
2023-03-02,03:10:00,AtWork,0
2023-03-02,03:15:00,AtHome,880
2023-03-02,03:15:00,Transport,0
2023-03-02,03:15:00,AtRecreation,0
2023-03-02,03:15:00,AtRestaurant,0
2023-03-02,03:15:00,AtWork,0
2023-03-02,03:20:00,AtHome,880
2023-03-02,03:20:00,Transport,0
2023-03-02,03:20:00,AtRecreation,0
2023-03-02,03:20:00,AtRestaurant,0
2023-03-02,03:20:00,AtWork,0
2023-03-02,03:25:00,AtHome,880
2023-03-02,03:25:00,Transport,0
2023-03-02,03:25:00,AtRecreation,0
2023-03-02,03:25:00,AtRestaurant,0
2023-03-02,03:25:00,AtWork,0
2023-03-02,03:30:00,AtHome,880
2023-03-02,03:30:00,Transport,0
2023-03-02,03:30:00,AtRecreation,0
2023-03-02,03:30:00,AtRestaurant,0
2023-03-02,03:30:00,AtWork,0
2023-03-02,03:35:00,AtHome,880
2023-03-02,03:35:00,Transport,0
2023-03-02,03:35:00,AtRecreation,0
2023-03-02,03:35:00,AtRestaurant,0
2023-03-02,03:35:00,AtWork,0
2023-03-02,03:40:00,AtHome,880
2023-03-02,03:40:00,Transport,0
2023-03-02,03:40:00,AtRecreation,0
2023-03-02,03:40:00,AtRestaurant,0
2023-03-02,03:40:00,AtWork,0
2023-03-02,03:45:00,AtHome,880
2023-03-02,03:45:00,Transport,0
2023-03-02,03:45:00,AtRecreation,0
2023-03-02,03:45:00,AtRestaurant,0
2023-03-02,03:45:00,AtWork,0
2023-03-02,03:50:00,AtHome,880
2023-03-02,03:50:00,Transport,0
2023-03-02,03:50:00,AtRecreation,0
2023-03-02,03:50:00,AtRestaurant,0
2023-03-02,03:50:00,AtWork,0
2023-03-02,03:55:00,AtHome,880
2023-03-02,03:55:00,Transport,0
2023-03-02,03:55:00,AtRecreation,0
2023-03-02,03:55:00,AtRestaurant,0
2023-03-02,03:55:00,AtWork,0
2023-03-02,04:00:00,AtHome,880
2023-03-02,04:00:00,Transport,0
2023-03-02,04:00:00,AtRecreation,0
2023-03-02,04:00:00,AtRestaurant,0
2023-03-02,04:00:00,AtWork,0
2023-03-02,04:05:00,AtHome,880
2023-03-02,04:05:00,Transport,0
2023-03-02,04:05:00,AtRecreation,0
2023-03-02,04:05:00,AtRestaurant,0
2023-03-02,04:05:00,AtWork,0
2023-03-02,04:10:00,AtHome,880
2023-03-02,04:10:00,Transport,0
2023-03-02,04:10:00,AtRecreation,0
2023-03-02,04:10:00,AtRestaurant,0
2023-03-02,04:10:00,AtWork,0
2023-03-02,04:15:00,AtHome,880
2023-03-02,04:15:00,Transport,0
2023-03-02,04:15:00,AtRecreation,0
2023-03-02,04:15:00,AtRestaurant,0
2023-03-02,04:15:00,AtWork,0
2023-03-02,04:20:00,AtHome,880
2023-03-02,04:20:00,Transport,0
2023-03-02,04:20:00,AtRecreation,0
2023-03-02,04:20:00,AtRestaurant,0
2023-03-02,04:20:00,AtWork,0
2023-03-02,04:25:00,AtHome,880
2023-03-02,04:25:00,Transport,0
2023-03-02,04:25:00,AtRecreation,0
2023-03-02,04:25:00,AtRestaurant,0
2023-03-02,04:25:00,AtWork,0
2023-03-02,04:30:00,AtHome,880
2023-03-02,04:30:00,Transport,0
2023-03-02,04:30:00,AtRecreation,0
2023-03-02,04:30:00,AtRestaurant,0
2023-03-02,04:30:00,AtWork,0
2023-03-02,04:35:00,AtHome,880
2023-03-02,04:35:00,Transport,0
2023-03-02,04:35:00,AtRecreation,0
2023-03-02,04:35:00,AtRestaurant,0
2023-03-02,04:35:00,AtWork,0
2023-03-02,04:40:00,AtHome,880
2023-03-02,04:40:00,Transport,0
2023-03-02,04:40:00,AtRecreation,0
2023-03-02,04:40:00,AtRestaurant,0
2023-03-02,04:40:00,AtWork,0
2023-03-02,04:45:00,AtHome,880
2023-03-02,04:45:00,Transport,0
2023-03-02,04:45:00,AtRecreation,0
2023-03-02,04:45:00,AtRestaurant,0
2023-03-02,04:45:00,AtWork,0
2023-03-02,04:50:00,AtHome,878
2023-03-02,04:50:00,Transport,2
2023-03-02,04:50:00,AtRecreation,0
2023-03-02,04:50:00,AtRestaurant,0
2023-03-02,04:50:00,AtWork,0
2023-03-02,04:55:00,AtHome,878
2023-03-02,04:55:00,Transport,2
2023-03-02,04:55:00,AtRecreation,0
2023-03-02,04:55:00,AtRestaurant,0
2023-03-02,04:55:00,AtWork,0
2023-03-02,05:00:00,AtHome,876
2023-03-02,05:00:00,Transport,3
2023-03-02,05:00:00,AtRecreation,0
2023-03-02,05:00:00,AtRestaurant,1
2023-03-02,05:00:00,AtWork,0
2023-03-02,05:05:00,AtHome,876
2023-03-02,05:05:00,Transport,3
2023-03-02,05:05:00,AtRecreation,0
2023-03-02,05:05:00,AtRestaurant,1
2023-03-02,05:05:00,AtWork,0
2023-03-02,05:10:00,AtHome,876
2023-03-02,05:10:00,Transport,3
2023-03-02,05:10:00,AtRecreation,0
2023-03-02,05:10:00,AtRestaurant,1
2023-03-02,05:10:00,AtWork,0
2023-03-02,05:15:00,AtHome,876
2023-03-02,05:15:00,Transport,3
2023-03-02,05:15:00,AtRecreation,0
2023-03-02,05:15:00,AtRestaurant,1
2023-03-02,05:15:00,AtWork,0
2023-03-02,05:20:00,AtHome,875
2023-03-02,05:20:00,Transport,5
2023-03-02,05:20:00,AtRecreation,0
2023-03-02,05:20:00,AtRestaurant,0
2023-03-02,05:20:00,AtWork,0
2023-03-02,05:25:00,AtHome,874
2023-03-02,05:25:00,Transport,6
2023-03-02,05:25:00,AtRecreation,0
2023-03-02,05:25:00,AtRestaurant,0
2023-03-02,05:25:00,AtWork,0
2023-03-02,05:30:00,AtHome,870
