day,time,state,count
2022-07-26,00:00:00,AtHome,819
2022-07-26,00:00:00,Transport,33
2022-07-26,00:00:00,AtRecreation,27
2022-07-26,00:00:00,AtRestaurant,1
2022-07-26,00:00:00,AtWork,0
2022-07-26,00:05:00,AtHome,823
2022-07-26,00:05:00,Transport,31
2022-07-26,00:05:00,AtRecreation,25
2022-07-26,00:05:00,AtRestaurant,1
2022-07-26,00:05:00,AtWork,0
2022-07-26,00:10:00,AtHome,826
2022-07-26,00:10:00,Transport,32
2022-07-26,00:10:00,AtRecreation,20
2022-07-26,00:10:00,AtRestaurant,2
2022-07-26,00:10:00,AtWork,0
2022-07-26,00:15:00,AtHome,828
2022-07-26,00:15:00,Transport,30
2022-07-26,00:15:00,AtRecreation,19
2022-07-26,00:15:00,AtRestaurant,3
2022-07-26,00:15:00,AtWork,0
2022-07-26,00:20:00,AtHome,829
2022-07-26,00:20:00,Transport,32
2022-07-26,00:20:00,AtRecreation,16
2022-07-26,00:20:00,AtRestaurant,3
2022-07-26,00:20:00,AtWork,0
2022-07-26,00:25:00,AtHome,835
2022-07-26,00:25:00,Transport,31
2022-07-26,00:25:00,AtRecreation,13
2022-07-26,00:25:00,AtRestaurant,1
2022-07-26,00:25:00,AtWork,0
2022-07-26,00:30:00,AtHome,838
2022-07-26,00:30:00,Transport,30
2022-07-26,00:30:00,AtRecreation,12
2022-07-26,00:30:00,AtRestaurant,0
2022-07-26,00:30:00,AtWork,0
2022-07-26,00:35:00,AtHome,846
2022-07-26,00:35:00,Transport,23
2022-07-26,00:35:00,AtRecreation,11
2022-07-26,00:35:00,AtRestaurant,0
2022-07-26,00:35:00,AtWork,0
2022-07-26,00:40:00,AtHome,850
2022-07-26,00:40:00,Transport,21
2022-07-26,00:40:00,AtRecreation,9
2022-07-26,00:40:00,AtRestaurant,0
2022-07-26,00:40:00,AtWork,0
2022-07-26,00:45:00,AtHome,854
2022-07-26,00:45:00,Transport,21
2022-07-26,00:45:00,AtRecreation,5
2022-07-26,00:45:00,AtRestaurant,0
2022-07-26,00:45:00,AtWork,0
2022-07-26,00:50:00,AtHome,856
2022-07-26,00:50:00,Transport,19
2022-07-26,00:50:00,AtRecreation,5
2022-07-26,00:50:00,AtRestaurant,0
2022-07-26,00:50:00,AtWork,0
2022-07-26,00:55:00,AtHome,860
2022-07-26,00:55:00,Transport,18
2022-07-26,00:55:00,AtRecreation,2
2022-07-26,00:55:00,AtRestaurant,0
2022-07-26,00:55:00,AtWork,0
2022-07-26,01:00:00,AtHome,865
2022-07-26,01:00:00,Transport,12
2022-07-26,01:00:00,AtRecreation,3
2022-07-26,01:00:00,AtRestaurant,0
2022-07-26,01:00:00,AtWork,0
2022-07-26,01:05:00,AtHome,867
2022-07-26,01:05:00,Transport,12
2022-07-26,01:05:00,AtRecreation,1
2022-07-26,01:05:00,AtRestaurant,0
2022-07-26,01:05:00,AtWork,0
2022-07-26,01:10:00,AtHome,868
2022-07-26,01:10:00,Transport,11
2022-07-26,01:10:00,AtRecreation,1
2022-07-26,01:10:00,AtRestaurant,0
2022-07-26,01:10:00,AtWork,0
2022-07-26,01:15:00,AtHome,870
2022-07-26,01:15:00,Transport,9
2022-07-26,01:15:00,AtRecreation,1
2022-07-26,01:15:00,AtRestaurant,0
2022-07-26,01:15:00,AtWork,0
2022-07-26,01:20:00,AtHome,870
2022-07-26,01:20:00,Transport,10
2022-07-26,01:20:00,AtRecreation,0
2022-07-26,01:20:00,AtRestaurant,0
2022-07-26,01:20:00,AtWork,0
2022-07-26,01:25:00,AtHome,873
2022-07-26,01:25:00,Transport,7
2022-07-26,01:25:00,AtRecreation,0
2022-07-26,01:25:00,AtRestaurant,0
2022-07-26,01:25:00,AtWork,0
2022-07-26,01:30:00,AtHome,874
2022-07-26,01:30:00,Transport,6
2022-07-26,01:30:00,AtRecreation,0
2022-07-26,01:30:00,AtRestaurant,0
2022-07-26,01:30:00,AtWork,0
2022-07-26,01:35:00,AtHome,875
2022-07-26,01:35:00,Transport,5
2022-07-26,01:35:00,AtRecreation,0
2022-07-26,01:35:00,AtRestaurant,0
2022-07-26,01:35:00,AtWork,0
2022-07-26,01:40:00,AtHome,875
2022-07-26,01:40:00,Transport,5
2022-07-26,01:40:00,AtRecreation,0
2022-07-26,01:40:00,AtRestaurant,0
2022-07-26,01:40:00,AtWork,0
2022-07-26,01:45:00,AtHome,876
2022-07-26,01:45:00,Transport,4
2022-07-26,01:45:00,AtRecreation,0
2022-07-26,01:45:00,AtRestaurant,0
2022-07-26,01:45:00,AtWork,0
2022-07-26,01:50:00,AtHome,876
2022-07-26,01:50:00,Transport,4
2022-07-26,01:50:00,AtRecreation,0
2022-07-26,01:50:00,AtRestaurant,0
2022-07-26,01:50:00,AtWork,0
2022-07-26,01:55:00,AtHome,877
2022-07-26,01:55:00,Transport,3
2022-07-26,01:55:00,AtRecreation,0
2022-07-26,01:55:00,AtRestaurant,0
2022-07-26,01:55:00,AtWork,0
2022-07-26,02:00:00,AtHome,877
2022-07-26,02:00:00,Transport,3
2022-07-26,02:00:00,AtRecreation,0
2022-07-26,02:00:00,AtRestaurant,0
2022-07-26,02:00:00,AtWork,0
2022-07-26,02:05:00,AtHome,878
2022-07-26,02:05:00,Transport,2
2022-07-26,02:05:00,AtRecreation,0
2022-07-26,02:05:00,AtRestaurant,0
2022-07-26,02:05:00,AtWork,0
2022-07-26,02:10:00,AtHome,879
2022-07-26,02:10:00,Transport,1
2022-07-26,02:10:00,AtRecreation,0
2022-07-26,02:10:00,AtRestaurant,0
2022-07-26,02:10:00,AtWork,0
2022-07-26,02:15:00,AtHome,879
2022-07-26,02:15:00,Transport,1
2022-07-26,02:15:00,AtRecreation,0
2022-07-26,02:15:00,AtRestaurant,0
2022-07-26,02:15:00,AtWork,0
2022-07-26,02:20:00,AtHome,880
2022-07-26,02:20:00,Transport,0
2022-07-26,02:20:00,AtRecreation,0
2022-07-26,02:20:00,AtRestaurant,0
2022-07-26,02:20:00,AtWork,0
2022-07-26,02:25:00,AtHome,880
2022-07-26,02:25:00,Transport,0
2022-07-26,02:25:00,AtRecreation,0
2022-07-26,02:25:00,AtRestaurant,0
2022-07-26,02:25:00,AtWork,0
2022-07-26,02:30:00,AtHome,880
2022-07-26,02:30:00,Transport,0
2022-07-26,02:30:00,AtRecreation,0
2022-07-26,02:30:00,AtRestaurant,0
2022-07-26,02:30:00,AtWork,0
2022-07-26,02:35:00,AtHome,880
2022-07-26,02:35:00,Transport,0
2022-07-26,02:35:00,AtRecreation,0
2022-07-26,02:35:00,AtRestaurant,0
2022-07-26,02:35:00,AtWork,0
2022-07-26,02:40:00,AtHome,880
2022-07-26,02:40:00,Transport,0
2022-07-26,02:40:00,AtRecreation,0
2022-07-26,02:40:00,AtRestaurant,0
2022-07-26,02:40:00,AtWork,0
2022-07-26,02:45:00,AtHome,880
2022-07-26,02:45:00,Transport,0
2022-07-26,02:45:00,AtRecreation,0
2022-07-26,02:45:00,AtRestaurant,0
2022-07-26,02:45:00,AtWork,0
2022-07-26,02:50:00,AtHome,880
2022-07-26,02:50:00,Transport,0
2022-07-26,02:50:00,AtRecreation,0
2022-07-26,02:50:00,AtRestaurant,0
2022-07-26,02:50:00,AtWork,0
2022-07-26,02:55:00,AtHome,880
2022-07-26,02:55:00,Transport,0
2022-07-26,02:55:00,AtRecreation,0
2022-07-26,02:55:00,AtRestaurant,0
2022-07-26,02:55:00,AtWork,0
2022-07-26,03:00:00,AtHome,880
2022-07-26,03:00:00,Transport,0
2022-07-26,03:00:00,AtRecreation,0
2022-07-26,03:00:00,AtRestaurant,0
2022-07-26,03:00:00,AtWork,0
2022-07-26,03:05:00,AtHome,880
2022-07-26,03:05:00,Transport,0
2022-07-26,03:05:00,AtRecreation,0
2022-07-26,03:05:00,AtRestaurant,0
2022-07-26,03:05:00,AtWork,0
2022-07-26,03:10:00,AtHome,880
2022-07-26,03:10:00,Transport,0
2022-07-26,03:10:00,AtRecreation,0
2022-07-26,03:10:00,AtRestaurant,0
2022-07-26,03:10:00,AtWork,0
2022-07-26,03:15:00,AtHome,880
2022-07-26,03:15:00,Transport,0
2022-07-26,03:15:00,AtRecreation,0
2022-07-26,03:15:00,AtRestaurant,0
2022-07-26,03:15:00,AtWork,0
2022-07-26,03:20:00,AtHome,880
2022-07-26,03:20:00,Transport,0
2022-07-26,03:20:00,AtRecreation,0
2022-07-26,03:20:00,AtRestaurant,0
2022-07-26,03:20:00,AtWork,0
2022-07-26,03:25:00,AtHome,880
2022-07-26,03:25:00,Transport,0
2022-07-26,03:25:00,AtRecreation,0
2022-07-26,03:25:00,AtRestaurant,0
2022-07-26,03:25:00,AtWork,0
2022-07-26,03:30:00,AtHome,880
2022-07-26,03:30:00,Transport,0
2022-07-26,03:30:00,AtRecreation,0
2022-07-26,03:30:00,AtRestaurant,0
2022-07-26,03:30:00,AtWork,0
2022-07-26,03:35:00,AtHome,880
2022-07-26,03:35:00,Transport,0
2022-07-26,03:35:00,AtRecreation,0
2022-07-26,03:35:00,AtRestaurant,0
2022-07-26,03:35:00,AtWork,0
2022-07-26,03:40:00,AtHome,880
2022-07-26,03:40:00,Transport,0
2022-07-26,03:40:00,AtRecreation,0
2022-07-26,03:40:00,AtRestaurant,0
2022-07-26,03:40:00,AtWork,0
2022-07-26,03:45:00,AtHome,880
2022-07-26,03:45:00,Transport,0
2022-07-26,03:45:00,AtRecreation,0
2022-07-26,03:45:00,AtRestaurant,0
2022-07-26,03:45:00,AtWork,0
2022-07-26,03:50:00,AtHome,880
2022-07-26,03:50:00,Transport,0
2022-07-26,03:50:00,AtRecreation,0
2022-07-26,03:50:00,AtRestaurant,0
2022-07-26,03:50:00,AtWork,0
2022-07-26,03:55:00,AtHome,880
2022-07-26,03:55:00,Transport,0
2022-07-26,03:55:00,AtRecreation,0
2022-07-26,03:55:00,AtRestaurant,0
2022-07-26,03:55:00,AtWork,0
2022-07-26,04:00:00,AtHome,880
2022-07-26,04:00:00,Transport,0
2022-07-26,04:00:00,AtRecreation,0
2022-07-26,04:00:00,AtRestaurant,0
2022-07-26,04:00:00,AtWork,0
2022-07-26,04:05:00,AtHome,880
2022-07-26,04:05:00,Transport,0
2022-07-26,04:05:00,AtRecreation,0
2022-07-26,04:05:00,AtRestaurant,0
