day,time,state,count
2022-04-05,00:00:00,AtHome,798
2022-04-05,00:00:00,Transport,60
2022-04-05,00:00:00,AtRecreation,22
2022-04-05,00:00:00,AtRestaurant,0
2022-04-05,00:00:00,AtWork,0
2022-04-05,00:05:00,AtHome,806
2022-04-05,00:05:00,Transport,54
2022-04-05,00:05:00,AtRecreation,20
2022-04-05,00:05:00,AtRestaurant,0
2022-04-05,00:05:00,AtWork,0
2022-04-05,00:10:00,AtHome,812
2022-04-05,00:10:00,Transport,51
2022-04-05,00:10:00,AtRecreation,17
2022-04-05,00:10:00,AtRestaurant,0
2022-04-05,00:10:00,AtWork,0
2022-04-05,00:15:00,AtHome,818
2022-04-05,00:15:00,Transport,43
2022-04-05,00:15:00,AtRecreation,18
2022-04-05,00:15:00,AtRestaurant,1
2022-04-05,00:15:00,AtWork,0
2022-04-05,00:20:00,AtHome,822
2022-04-05,00:20:00,Transport,41
2022-04-05,00:20:00,AtRecreation,15
2022-04-05,00:20:00,AtRestaurant,2
2022-04-05,00:20:00,AtWork,0
2022-04-05,00:25:00,AtHome,825
2022-04-05,00:25:00,Transport,37
2022-04-05,00:25:00,AtRecreation,17
2022-04-05,00:25:00,AtRestaurant,1
2022-04-05,00:25:00,AtWork,0
2022-04-05,00:30:00,AtHome,830
2022-04-05,00:30:00,Transport,35
2022-04-05,00:30:00,AtRecreation,13
2022-04-05,00:30:00,AtRestaurant,2
2022-04-05,00:30:00,AtWork,0
2022-04-05,00:35:00,AtHome,836
2022-04-05,00:35:00,Transport,34
2022-04-05,00:35:00,AtRecreation,8
2022-04-05,00:35:00,AtRestaurant,2
2022-04-05,00:35:00,AtWork,0
2022-04-05,00:40:00,AtHome,841
2022-04-05,00:40:00,Transport,31
2022-04-05,00:40:00,AtRecreation,7
2022-04-05,00:40:00,AtRestaurant,1
2022-04-05,00:40:00,AtWork,0
2022-04-05,00:45:00,AtHome,849
2022-04-05,00:45:00,Transport,24
2022-04-05,00:45:00,AtRecreation,7
2022-04-05,00:45:00,AtRestaurant,0
2022-04-05,00:45:00,AtWork,0
2022-04-05,00:50:00,AtHome,851
2022-04-05,00:50:00,Transport,22
2022-04-05,00:50:00,AtRecreation,7
2022-04-05,00:50:00,AtRestaurant,0
2022-04-05,00:50:00,AtWork,0
2022-04-05,00:55:00,AtHome,855
2022-04-05,00:55:00,Transport,20
2022-04-05,00:55:00,AtRecreation,5
2022-04-05,00:55:00,AtRestaurant,0
2022-04-05,00:55:00,AtWork,0
2022-04-05,01:00:00,AtHome,857
2022-04-05,01:00:00,Transport,19
2022-04-05,01:00:00,AtRecreation,4
2022-04-05,01:00:00,AtRestaurant,0
2022-04-05,01:00:00,AtWork,0
2022-04-05,01:05:00,AtHome,860
2022-04-05,01:05:00,Transport,17
2022-04-05,01:05:00,AtRecreation,3
2022-04-05,01:05:00,AtRestaurant,0
2022-04-05,01:05:00,AtWork,0
