day,time,state,count
2023-03-10,00:00:00,AtHome,820
2023-03-10,00:00:00,Transport,43
2023-03-10,00:00:00,AtRecreation,17
2023-03-10,00:00:00,AtRestaurant,0
2023-03-10,00:00:00,AtWork,0
2023-03-10,00:05:00,AtHome,831
2023-03-10,00:05:00,Transport,35
2023-03-10,00:05:00,AtRecreation,13
2023-03-10,00:05:00,AtRestaurant,1
2023-03-10,00:05:00,AtWork,0
2023-03-10,00:10:00,AtHome,838
2023-03-10,00:10:00,Transport,30
2023-03-10,00:10:00,AtRecreation,12
2023-03-10,00:10:00,AtRestaurant,0
2023-03-10,00:10:00,AtWork,0
2023-03-10,00:15:00,AtHome,844
2023-03-10,00:15:00,Transport,26
2023-03-10,00:15:00,AtRecreation,9
2023-03-10,00:15:00,AtRestaurant,1
2023-03-10,00:15:00,AtWork,0
2023-03-10,00:20:00,AtHome,846
2023-03-10,00:20:00,Transport,25
2023-03-10,00:20:00,AtRecreation,8
2023-03-10,00:20:00,AtRestaurant,1
2023-03-10,00:20:00,AtWork,0
2023-03-10,00:25:00,AtHome,850
2023-03-10,00:25:00,Transport,22
2023-03-10,00:25:00,AtRecreation,7
2023-03-10,00:25:00,AtRestaurant,1
2023-03-10,00:25:00,AtWork,0
2023-03-10,00:30:00,AtHome,854
2023-03-10,00:30:00,Transport,19
2023-03-10,00:30:00,AtRecreation,6
2023-03-10,00:30:00,AtRestaurant,1
2023-03-10,00:30:00,AtWork,0
2023-03-10,00:35:00,AtHome,859
2023-03-10,00:35:00,Transport,14
2023-03-10,00:35:00,AtRecreation,7
2023-03-10,00:35:00,AtRestaurant,0
2023-03-10,00:35:00,AtWork,0
2023-03-10,00:40:00,AtHome,862
2023-03-10,00:40:00,Transport,14
2023-03-10,00:40:00,AtRecreation,4
2023-03-10,00:40:00,AtRestaurant,0
2023-03-10,00:40:00,AtWork,0
2023-03-10,00:45:00,AtHome,867
2023-03-10,00:45:00,Transport,11
2023-03-10,00:45:00,AtRecreation,2
2023-03-10,00:45:00,AtRestaurant,0
2023-03-10,00:45:00,AtWork,0
2023-03-10,00:50:00,AtHome,867
2023-03-10,00:50:00,Transport,11
2023-03-10,00:50:00,AtRecreation,2
2023-03-10,00:50:00,AtRestaurant,0
2023-03-10,00:50:00,AtWork,0
2023-03-10,00:55:00,AtHome,869
2023-03-10,00:55:00,Transport,10
2023-03-10,00:55:00,AtRecreation,1
2023-03-10,00:55:00,AtRestaurant,0
2023-03-10,00:55:00,AtWork,0
2023-03-10,01:00:00,AtHome,870
2023-03-10,01:00:00,Transport,9
2023-03-10,01:00:00,AtRecreation,1
2023-03-10,01:00:00,AtRestaurant,0
2023-03-10,01:00:00,AtWork,0
2023-03-10,01:05:00,AtHome,874
2023-03-10,01:05:00,Transport,5
2023-03-10,01:05:00,AtRecreation,1
2023-03-10,01:05:00,AtRestaurant,0
2023-03-10,01:05:00,AtWork,0
