day,time,state,count
2022-05-17,00:00:00,AtHome,821
2022-05-17,00:00:00,Transport,35
2022-05-17,00:00:00,AtRecreation,23
2022-05-17,00:00:00,AtRestaurant,1
2022-05-17,00:00:00,AtWork,0
2022-05-17,00:05:00,AtHome,825
2022-05-17,00:05:00,Transport,37
2022-05-17,00:05:00,AtRecreation,16
2022-05-17,00:05:00,AtRestaurant,2
2022-05-17,00:05:00,AtWork,0
2022-05-17,00:10:00,AtHome,831
2022-05-17,00:10:00,Transport,28
2022-05-17,00:10:00,AtRecreation,18
2022-05-17,00:10:00,AtRestaurant,3
2022-05-17,00:10:00,AtWork,0
2022-05-17,00:15:00,AtHome,836
2022-05-17,00:15:00,Transport,29
2022-05-17,00:15:00,AtRecreation,12
2022-05-17,00:15:00,AtRestaurant,3
2022-05-17,00:15:00,AtWork,0
2022-05-17,00:20:00,AtHome,840
2022-05-17,00:20:00,Transport,27
2022-05-17,00:20:00,AtRecreation,10
2022-05-17,00:20:00,AtRestaurant,3
2022-05-17,00:20:00,AtWork,0
2022-05-17,00:25:00,AtHome,844
2022-05-17,00:25:00,Transport,25
2022-05-17,00:25:00,AtRecreation,10
2022-05-17,00:25:00,AtRestaurant,1
2022-05-17,00:25:00,AtWork,0
2022-05-17,00:30:00,AtHome,849
2022-05-17,00:30:00,Transport,21
2022-05-17,00:30:00,AtRecreation,10
2022-05-17,00:30:00,AtRestaurant,0
2022-05-17,00:30:00,AtWork,0
2022-05-17,00:35:00,AtHome,854
2022-05-17,00:35:00,Transport,19
2022-05-17,00:35:00,AtRecreation,7
2022-05-17,00:35:00,AtRestaurant,0
2022-05-17,00:35:00,AtWork,0
2022-05-17,00:40:00,AtHome,855
2022-05-17,00:40:00,Transport,20
2022-05-17,00:40:00,AtRecreation,5
2022-05-17,00:40:00,AtRestaurant,0
2022-05-17,00:40:00,AtWork,0
2022-05-17,00:45:00,AtHome,858
2022-05-17,00:45:00,Transport,18
2022-05-17,00:45:00,AtRecreation,4
2022-05-17,00:45:00,AtRestaurant,0
2022-05-17,00:45:00,AtWork,0
2022-05-17,00:50:00,AtHome,861
2022-05-17,00:50:00,Transport,14
2022-05-17,00:50:00,AtRecreation,5
2022-05-17,00:50:00,AtRestaurant,0
2022-05-17,00:50:00,AtWork,0
2022-05-17,00:55:00,AtHome,864
2022-05-17,00:55:00,Transport,14
2022-05-17,00:55:00,AtRecreation,2
2022-05-17,00:55:00,AtRestaurant,0
2022-05-17,00:55:00,AtWork,0
2022-05-17,01:00:00,AtHome,868
2022-05-17,01:00:00,Transport,11
2022-05-17,01:00:00,AtRecreation,1
2022-05-17,01:00:00,AtRestaurant,0
2022-05-17,01:00:00,AtWork,0
2022-05-17,01:05:00,AtHome,869
2022-05-17,01:05:00,Transport,10
2022-05-17,01:05:00,AtRecreation,1
2022-05-17,01:05:00,AtRestaurant,0
2022-05-17,01:05:00,AtWork,0
2022-05-17,01:10:00,AtHome,870
2022-05-17,01:10:00,Transport,9
2022-05-17,01:10:00,AtRecreation,1
2022-05-17,01:10:00,AtRestaurant,0
2022-05-17,01:10:00,AtWork,0
2022-05-17,01:15:00,AtHome,872
2022-05-17,01:15:00,Transport,8
2022-05-17,01:15:00,AtRecreation,0
2022-05-17,01:15:00,AtRestaurant,0
2022-05-17,01:15:00,AtWork,0
2022-05-17,01:20:00,AtHome,874
2022-05-17,01:20:00,Transport,6
2022-05-17,01:20:00,AtRecreation,0
2022-05-17,01:20:00,AtRestaurant,0
2022-05-17,01:20:00,AtWork,0
2022-05-17,01:25:00,AtHome,875
2022-05-17,01:25:00,Transport,5
2022-05-17,01:25:00,AtRecreation,0
2022-05-17,01:25:00,AtRestaurant,0
2022-05-17,01:25:00,AtWork,0
2022-05-17,01:30:00,AtHome,876
2022-05-17,01:30:00,Transport,4
2022-05-17,01:30:00,AtRecreation,0
2022-05-17,01:30:00,AtRestaurant,0
2022-05-17,01:30:00,AtWork,0
2022-05-17,01:35:00,AtHome,877
2022-05-17,01:35:00,Transport,3
2022-05-17,01:35:00,AtRecreation,0
2022-05-17,01:35:00,AtRestaurant,0
2022-05-17,01:35:00,AtWork,0
2022-05-17,01:40:00,AtHome,877
2022-05-17,01:40:00,Transport,3
2022-05-17,01:40:00,AtRecreation,0
2022-05-17,01:40:00,AtRestaurant,0
2022-05-17,01:40:00,AtWork,0
2022-05-17,01:45:00,AtHome,877
2022-05-17,01:45:00,Transport,3
2022-05-17,01:45:00,AtRecreation,0
2022-05-17,01:45:00,AtRestaurant,0
2022-05-17,01:45:00,AtWork,0
2022-05-17,01:50:00,AtHome,879
2022-05-17,01:50:00,Transport,1
2022-05-17,01:50:00,AtRecreation,0
2022-05-17,01:50:00,AtRestaurant,0
2022-05-17,01:50:00,AtWork,0
2022-05-17,01:55:00,AtHome,880
2022-05-17,01:55:00,Transport,0
2022-05-17,01:55:00,AtRecreation,0
2022-05-17,01:55:00,AtRestaurant,0
2022-05-17,01:55:00,AtWork,0
2022-05-17,02:00:00,AtHome,880
2022-05-17,02:00:00,Transport,0
2022-05-17,02:00:00,AtRecreation,0
2022-05-17,02:00:00,AtRestaurant,0
2022-05-17,02:00:00,AtWork,0
2022-05-17,02:05:00,AtHome,880
2022-05-17,02:05:00,Transport,0
2022-05-17,02:05:00,AtRecreation,0
2022-05-17,02:05:00,AtRestaurant,0
2022-05-17,02:05:00,AtWork,0
2022-05-17,02:10:00,AtHome,880
2022-05-17,02:10:00,Transport,0
2022-05-17,02:10:00,AtRecreation,0
2022-05-17,02:10:00,AtRestaurant,0
2022-05-17,02:10:00,AtWork,0
2022-05-17,02:15:00,AtHome,880
2022-05-17,02:15:00,Transport,0
2022-05-17,02:15:00,AtRecreation,0
2022-05-17,02:15:00,AtRestaurant,0
2022-05-17,02:15:00,AtWork,0
2022-05-17,02:20:00,AtHome,880
2022-05-17,02:20:00,Transport,0
2022-05-17,02:20:00,AtRecreation,0
2022-05-17,02:20:00,AtRestaurant,0
2022-05-17,02:20:00,AtWork,0
2022-05-17,02:25:00,AtHome,880
2022-05-17,02:25:00,Transport,0
2022-05-17,02:25:00,AtRecreation,0
2022-05-17,02:25:00,AtRestaurant,0
2022-05-17,02:25:00,AtWork,0
2022-05-17,02:30:00,AtHome,880
2022-05-17,02:30:00,Transport,0
2022-05-17,02:30:00,AtRecreation,0
2022-05-17,02:30:00,AtRestaurant,0
2022-05-17,02:30:00,AtWork,0
2022-05-17,02:35:00,AtHome,880
2022-05-17,02:35:00,Transport,0
2022-05-17,02:35:00,AtRecreation,0
2022-05-17,02:35:00,AtRestaurant,0
2022-05-17,02:35:00,AtWork,0
2022-05-17,02:40:00,AtHome,880
2022-05-17,02:40:00,Transport,0
2022-05-17,02:40:00,AtRecreation,0
2022-05-17,02:40:00,AtRestaurant,0
2022-05-17,02:40:00,AtWork,0
2022-05-17,02:45:00,AtHome,880
2022-05-17,02:45:00,Transport,0
2022-05-17,02:45:00,AtRecreation,0
2022-05-17,02:45:00,AtRestaurant,0
2022-05-17,02:45:00,AtWork,0
2022-05-17,02:50:00,AtHome,880
2022-05-17,02:50:00,Transport,0
2022-05-17,02:50:00,AtRecreation,0
2022-05-17,02:50:00,AtRestaurant,0
2022-05-17,02:50:00,AtWork,0
2022-05-17,02:55:00,AtHome,880
2022-05-17,02:55:00,Transport,0
2022-05-17,02:55:00,AtRecreation,0
2022-05-17,02:55:00,AtRestaurant,0
2022-05-17,02:55:00,AtWork,0
2022-05-17,03:00:00,AtHome,880
2022-05-17,03:00:00,Transport,0
2022-05-17,03:00:00,AtRecreation,0
2022-05-17,03:00:00,AtRestaurant,0
2022-05-17,03:00:00,AtWork,0
2022-05-17,03:05:00,AtHome,880
2022-05-17,03:05:00,Transport,0
2022-05-17,03:05:00,AtRecreation,0
2022-05-17,03:05:00,AtRestaurant,0
2022-05-17,03:05:00,AtWork,0
2022-05-17,03:10:00,AtHome,880
2022-05-17,03:10:00,Transport,0
2022-05-17,03:10:00,AtRecreation,0
2022-05-17,03:10:00,AtRestaurant,0
2022-05-17,03:10:00,AtWork,0
2022-05-17,03:15:00,AtHome,880
2022-05-17,03:15:00,Transport,0
2022-05-17,03:15:00,AtRecreation,0
2022-05-17,03:15:00,AtRestaurant,0
2022-05-17,03:15:00,AtWork,0
2022-05-17,03:20:00,AtHome,880
2022-05-17,03:20:00,Transport,0
2022-05-17,03:20:00,AtRecreation,0
2022-05-17,03:20:00,AtRestaurant,0
2022-05-17,03:20:00,AtWork,0
2022-05-17,03:25:00,AtHome,880
2022-05-17,03:25:00,Transport,0
2022-05-17,03:25:00,AtRecreation,0
2022-05-17,03:25:00,AtRestaurant,0
2022-05-17,03:25:00,AtWork,0
2022-05-17,03:30:00,AtHome,880
2022-05-17,03:30:00,Transport,0
2022-05-17,03:30:00,AtRecreation,0
2022-05-17,03:30:00,AtRestaurant,0
2022-05-17,03:30:00,AtWork,0
2022-05-17,03:35:00,AtHome,880
2022-05-17,03:35:00,Transport,0
2022-05-17,03:35:00,AtRecreation,0
2022-05-17,03:35:00,AtRestaurant,0
2022-05-17,03:35:00,AtWork,0
2022-05-17,03:40:00,AtHome,880
2022-05-17,03:40:00,Transport,0
2022-05-17,03:40:00,AtRecreation,0
2022-05-17,03:40:00,AtRestaurant,0
2022-05-17,03:40:00,AtWork,0
2022-05-17,03:45:00,AtHome,880
2022-05-17,03:45:00,Transport,0
2022-05-17,03:45:00,AtRecreation,0
2022-05-17,03:45:00,AtRestaurant,0
2022-05-17,03:45:00,AtWork,0
2022-05-17,03:50:00,AtHome,880
2022-05-17,03:50:00,Transport,0
2022-05-17,03:50:00,AtRecreation,0
2022-05-17,03:50:00,AtRestaurant,0
2022-05-17,03:50:00,AtWork,0
2022-05-17,03:55:00,AtHome,880
2022-05-17,03:55:00,Transport,0
2022-05-17,03:55:00,AtRecreation,0
2022-05-17,03:55:00,AtRestaurant,0
2022-05-17,03:55:00,AtWork,0
2022-05-17,04:00:00,AtHome,880
2022-05-17,04:00:00,Transport,0
2022-05-17,04:00:00,AtRecreation,0
2022-05-17,04:00:00,AtRestaurant,0
