day,time,state,count
2022-08-09,00:00:00,AtHome,815
2022-08-09,00:00:00,Transport,47
2022-08-09,00:00:00,AtRecreation,16
2022-08-09,00:00:00,AtRestaurant,2
2022-08-09,00:00:00,AtWork,0
2022-08-09,00:05:00,AtHome,822
2022-08-09,00:05:00,Transport,42
2022-08-09,00:05:00,AtRecreation,15
2022-08-09,00:05:00,AtRestaurant,1
2022-08-09,00:05:00,AtWork,0
2022-08-09,00:10:00,AtHome,828
2022-08-09,00:10:00,Transport,38
2022-08-09,00:10:00,AtRecreation,14
2022-08-09,00:10:00,AtRestaurant,0
2022-08-09,00:10:00,AtWork,0
2022-08-09,00:15:00,AtHome,834
2022-08-09,00:15:00,Transport,37
2022-08-09,00:15:00,AtRecreation,8
2022-08-09,00:15:00,AtRestaurant,1
2022-08-09,00:15:00,AtWork,0
2022-08-09,00:20:00,AtHome,842
2022-08-09,00:20:00,Transport,29
2022-08-09,00:20:00,AtRecreation,7
2022-08-09,00:20:00,AtRestaurant,2
2022-08-09,00:20:00,AtWork,0
2022-08-09,00:25:00,AtHome,847
2022-08-09,00:25:00,Transport,25
2022-08-09,00:25:00,AtRecreation,7
2022-08-09,00:25:00,AtRestaurant,1
2022-08-09,00:25:00,AtWork,0
2022-08-09,00:30:00,AtHome,850
2022-08-09,00:30:00,Transport,25
2022-08-09,00:30:00,AtRecreation,4
2022-08-09,00:30:00,AtRestaurant,1
2022-08-09,00:30:00,AtWork,0
2022-08-09,00:35:00,AtHome,854
2022-08-09,00:35:00,Transport,20
2022-08-09,00:35:00,AtRecreation,5
2022-08-09,00:35:00,AtRestaurant,1
2022-08-09,00:35:00,AtWork,0
2022-08-09,00:40:00,AtHome,857
2022-08-09,00:40:00,Transport,20
2022-08-09,00:40:00,AtRecreation,3
2022-08-09,00:40:00,AtRestaurant,0
2022-08-09,00:40:00,AtWork,0
2022-08-09,00:45:00,AtHome,861
2022-08-09,00:45:00,Transport,16
2022-08-09,00:45:00,AtRecreation,3
2022-08-09,00:45:00,AtRestaurant,0
2022-08-09,00:45:00,AtWork,0
2022-08-09,00:50:00,AtHome,865
2022-08-09,00:50:00,Transport,13
2022-08-09,00:50:00,AtRecreation,2
2022-08-09,00:50:00,AtRestaurant,0
2022-08-09,00:50:00,AtWork,0
2022-08-09,00:55:00,AtHome,866
2022-08-09,00:55:00,Transport,11
2022-08-09,00:55:00,AtRecreation,3
2022-08-09,00:55:00,AtRestaurant,0
2022-08-09,00:55:00,AtWork,0
2022-08-09,01:00:00,AtHome,869
2022-08-09,01:00:00,Transport,9
2022-08-09,01:00:00,AtRecreation,2
2022-08-09,01:00:00,AtRestaurant,0
2022-08-09,01:00:00,AtWork,0
2022-08-09,01:05:00,AtHome,871
2022-08-09,01:05:00,Transport,8
2022-08-09,01:05:00,AtRecreation,1
2022-08-09,01:05:00,AtRestaurant,0
2022-08-09,01:05:00,AtWork,0
2022-08-09,01:10:00,AtHome,873
2022-08-09,01:10:00,Transport,7
2022-08-09,01:10:00,AtRecreation,0
2022-08-09,01:10:00,AtRestaurant,0
2022-08-09,01:10:00,AtWork,0
2022-08-09,01:15:00,AtHome,874
2022-08-09,01:15:00,Transport,6
2022-08-09,01:15:00,AtRecreation,0
2022-08-09,01:15:00,AtRestaurant,0
2022-08-09,01:15:00,AtWork,0
2022-08-09,01:20:00,AtHome,876
2022-08-09,01:20:00,Transport,4
2022-08-09,01:20:00,AtRecreation,0
2022-08-09,01:20:00,AtRestaurant,0
2022-08-09,01:20:00,AtWork,0
2022-08-09,01:25:00,AtHome,876
2022-08-09,01:25:00,Transport,4
2022-08-09,01:25:00,AtRecreation,0
2022-08-09,01:25:00,AtRestaurant,0
2022-08-09,01:25:00,AtWork,0
2022-08-09,01:30:00,AtHome,876
2022-08-09,01:30:00,Transport,4
2022-08-09,01:30:00,AtRecreation,0
2022-08-09,01:30:00,AtRestaurant,0
2022-08-09,01:30:00,AtWork,0
2022-08-09,01:35:00,AtHome,877
2022-08-09,01:35:00,Transport,3
2022-08-09,01:35:00,AtRecreation,0
2022-08-09,01:35:00,AtRestaurant,0
2022-08-09,01:35:00,AtWork,0
2022-08-09,01:40:00,AtHome,878
2022-08-09,01:40:00,Transport,2
2022-08-09,01:40:00,AtRecreation,0
2022-08-09,01:40:00,AtRestaurant,0
2022-08-09,01:40:00,AtWork,0
2022-08-09,01:45:00,AtHome,878
2022-08-09,01:45:00,Transport,2
2022-08-09,01:45:00,AtRecreation,0
2022-08-09,01:45:00,AtRestaurant,0
2022-08-09,01:45:00,AtWork,0
2022-08-09,01:50:00,AtHome,878
2022-08-09,01:50:00,Transport,2
2022-08-09,01:50:00,AtRecreation,0
2022-08-09,01:50:00,AtRestaurant,0
2022-08-09,01:50:00,AtWork,0
2022-08-09,01:55:00,AtHome,878
2022-08-09,01:55:00,Transport,2
2022-08-09,01:55:00,AtRecreation,0
2022-08-09,01:55:00,AtRestaurant,0
