day,time,state,count
2023-02-03,00:00:00,AtHome,830
2023-02-03,00:00:00,Transport,30
2023-02-03,00:00:00,AtRecreation,20
2023-02-03,00:00:00,AtRestaurant,0
2023-02-03,00:00:00,AtWork,0
2023-02-03,00:05:00,AtHome,834
2023-02-03,00:05:00,Transport,27
2023-02-03,00:05:00,AtRecreation,18
2023-02-03,00:05:00,AtRestaurant,1
2023-02-03,00:05:00,AtWork,0
2023-02-03,00:10:00,AtHome,835
2023-02-03,00:10:00,Transport,28
2023-02-03,00:10:00,AtRecreation,16
2023-02-03,00:10:00,AtRestaurant,1
2023-02-03,00:10:00,AtWork,0
2023-02-03,00:15:00,AtHome,838
2023-02-03,00:15:00,Transport,27
2023-02-03,00:15:00,AtRecreation,14
2023-02-03,00:15:00,AtRestaurant,1
2023-02-03,00:15:00,AtWork,0
2023-02-03,00:20:00,AtHome,840
2023-02-03,00:20:00,Transport,27
2023-02-03,00:20:00,AtRecreation,12
2023-02-03,00:20:00,AtRestaurant,1
2023-02-03,00:20:00,AtWork,0
2023-02-03,00:25:00,AtHome,843
2023-02-03,00:25:00,Transport,25
2023-02-03,00:25:00,AtRecreation,11
2023-02-03,00:25:00,AtRestaurant,1
2023-02-03,00:25:00,AtWork,0
2023-02-03,00:30:00,AtHome,845
2023-02-03,00:30:00,Transport,25
2023-02-03,00:30:00,AtRecreation,10
2023-02-03,00:30:00,AtRestaurant,0
2023-02-03,00:30:00,AtWork,0
2023-02-03,00:35:00,AtHome,848
2023-02-03,00:35:00,Transport,26
2023-02-03,00:35:00,AtRecreation,6
2023-02-03,00:35:00,AtRestaurant,0
2023-02-03,00:35:00,AtWork,0
2023-02-03,00:40:00,AtHome,852
2023-02-03,00:40:00,Transport,22
2023-02-03,00:40:00,AtRecreation,6
2023-02-03,00:40:00,AtRestaurant,0
2023-02-03,00:40:00,AtWork,0
2023-02-03,00:45:00,AtHome,855
2023-02-03,00:45:00,Transport,21
2023-02-03,00:45:00,AtRecreation,4
2023-02-03,00:45:00,AtRestaurant,0
2023-02-03,00:45:00,AtWork,0
2023-02-03,00:50:00,AtHome,856
2023-02-03,00:50:00,Transport,20
2023-02-03,00:50:00,AtRecreation,4
2023-02-03,00:50:00,AtRestaurant,0
2023-02-03,00:50:00,AtWork,0
2023-02-03,00:55:00,AtHome,861
2023-02-03,00:55:00,Transport,16
2023-02-03,00:55:00,AtRecreation,3
2023-02-03,00:55:00,AtRestaurant,0
2023-02-03,00:55:00,AtWork,0
2023-02-03,01:00:00,AtHome,864
2023-02-03,01:00:00,Transport,15
2023-02-03,01:00:00,AtRecreation,1
2023-02-03,01:00:00,AtRestaurant,0
2023-02-03,01:00:00,AtWork,0
2023-02-03,01:05:00,AtHome,866
2023-02-03,01:05:00,Transport,13
