day,time,state,count
2023-05-01,00:00:00,AtHome,811
2023-05-01,00:00:00,Transport,41
2023-05-01,00:00:00,AtRecreation,24
2023-05-01,00:00:00,AtRestaurant,4
2023-05-01,00:00:00,AtWork,0
2023-05-01,00:05:00,AtHome,818
2023-05-01,00:05:00,Transport,42
2023-05-01,00:05:00,AtRecreation,17
2023-05-01,00:05:00,AtRestaurant,3
2023-05-01,00:05:00,AtWork,0
2023-05-01,00:10:00,AtHome,820
2023-05-01,00:10:00,Transport,40
2023-05-01,00:10:00,AtRecreation,18
2023-05-01,00:10:00,AtRestaurant,2
2023-05-01,00:10:00,AtWork,0
2023-05-01,00:15:00,AtHome,827
2023-05-01,00:15:00,Transport,41
2023-05-01,00:15:00,AtRecreation,12
2023-05-01,00:15:00,AtRestaurant,0
2023-05-01,00:15:00,AtWork,0
2023-05-01,00:20:00,AtHome,833
2023-05-01,00:20:00,Transport,34
2023-05-01,00:20:00,AtRecreation,12
2023-05-01,00:20:00,AtRestaurant,1
2023-05-01,00:20:00,AtWork,0
2023-05-01,00:25:00,AtHome,837
2023-05-01,00:25:00,Transport,30
2023-05-01,00:25:00,AtRecreation,12
2023-05-01,00:25:00,AtRestaurant,1
2023-05-01,00:25:00,AtWork,0
2023-05-01,00:30:00,AtHome,842
2023-05-01,00:30:00,Transport,27
2023-05-01,00:30:00,AtRecreation,10
2023-05-01,00:30:00,AtRestaurant,1
2023-05-01,00:30:00,AtWork,0
2023-05-01,00:35:00,AtHome,844
2023-05-01,00:35:00,Transport,26
2023-05-01,00:35:00,AtRecreation,10
2023-05-01,00:35:00,AtRestaurant,0
2023-05-01,00:35:00,AtWork,0
2023-05-01,00:40:00,AtHome,850
2023-05-01,00:40:00,Transport,21
2023-05-01,00:40:00,AtRecreation,9
2023-05-01,00:40:00,AtRestaurant,0
2023-05-01,00:40:00,AtWork,0
2023-05-01,00:45:00,AtHome,854
2023-05-01,00:45:00,Transport,21
2023-05-01,00:45:00,AtRecreation,5
2023-05-01,00:45:00,AtRestaurant,0
2023-05-01,00:45:00,AtWork,0
2023-05-01,00:50:00,AtHome,858
2023-05-01,00:50:00,Transport,16
2023-05-01,00:50:00,AtRecreation,6
2023-05-01,00:50:00,AtRestaurant,0
2023-05-01,00:50:00,AtWork,0
2023-05-01,00:55:00,AtHome,863
2023-05-01,00:55:00,Transport,15
2023-05-01,00:55:00,AtRecreation,2
2023-05-01,00:55:00,AtRestaurant,0
2023-05-01,00:55:00,AtWork,0
2023-05-01,01:00:00,AtHome,866
2023-05-01,01:00:00,Transport,12
2023-05-01,01:00:00,AtRecreation,2
2023-05-01,01:00:00,AtRestaurant,0
2023-05-01,01:00:00,AtWork,0
2023-05-01,01:05:00,AtHome,868
2023-05-01,01:05:00,Transport,10
2023-05-01,01:05:00,AtRecreation,2
2023-05-01,01:05:00,AtRestaurant,0
2023-05-01,01:05:00,AtWork,0
2023-05-01,01:10:00,AtHome,872
2023-05-01,01:10:00,Transport,7
2023-05-01,01:10:00,AtRecreation,1
2023-05-01,01:10:00,AtRestaurant,0
2023-05-01,01:10:00,AtWork,0
2023-05-01,01:15:00,AtHome,874
