day,time,state,count
2022-03-27,00:00:00,AtHome,723
2022-03-27,00:00:00,Transport,134
2022-03-27,00:00:00,AtRecreation,22
2022-03-27,00:00:00,AtRestaurant,1
2022-03-27,00:00:00,AtWork,0
2022-03-27,00:05:00,AtHome,730
2022-03-27,00:05:00,Transport,121
2022-03-27,00:05:00,AtRecreation,22
2022-03-27,00:05:00,AtRestaurant,7
2022-03-27,00:05:00,AtWork,0
2022-03-27,00:10:00,AtHome,743
2022-03-27,00:10:00,Transport,99
2022-03-27,00:10:00,AtRecreation,23
2022-03-27,00:10:00,AtRestaurant,15
2022-03-27,00:10:00,AtWork,0
2022-03-27,00:15:00,AtHome,750
2022-03-27,00:15:00,Transport,85
2022-03-27,00:15:00,AtRecreation,23
2022-03-27,00:15:00,AtRestaurant,22
2022-03-27,00:15:00,AtWork,0
2022-03-27,00:20:00,AtHome,759
2022-03-27,00:20:00,Transport,77
2022-03-27,00:20:00,AtRecreation,27
2022-03-27,00:20:00,AtRestaurant,17
2022-03-27,00:20:00,AtWork,0
2022-03-27,00:25:00,AtHome,770
2022-03-27,00:25:00,Transport,65
2022-03-27,00:25:00,AtRecreation,28
2022-03-27,00:25:00,AtRestaurant,17
2022-03-27,00:25:00,AtWork,0
2022-03-27,00:30:00,AtHome,781
2022-03-27,00:30:00,Transport,68
2022-03-27,00:30:00,AtRecreation,19
2022-03-27,00:30:00,AtRestaurant,12
2022-03-27,00:30:00,AtWork,0
2022-03-27,00:35:00,AtHome,792
2022-03-27,00:35:00,Transport,66
2022-03-27,00:35:00,AtRecreation,17
2022-03-27,00:35:00,AtRestaurant,5
2022-03-27,00:35:00,AtWork,0
2022-03-27,00:40:00,AtHome,801
2022-03-27,00:40:00,Transport,61
2022-03-27,00:40:00,AtRecreation,17
2022-03-27,00:40:00,AtRestaurant,1
2022-03-27,00:40:00,AtWork,0
2022-03-27,00:45:00,AtHome,808
2022-03-27,00:45:00,Transport,59
2022-03-27,00:45:00,AtRecreation,13
2022-03-27,00:45:00,AtRestaurant,0
2022-03-27,00:45:00,AtWork,0
2022-03-27,00:50:00,AtHome,821
2022-03-27,00:50:00,Transport,48
2022-03-27,00:50:00,AtRecreation,11
2022-03-27,00:50:00,AtRestaurant,0
2022-03-27,00:50:00,AtWork,0
2022-03-27,00:55:00,AtHome,832
2022-03-27,00:55:00,Transport,39
2022-03-27,00:55:00,AtRecreation,9
2022-03-27,00:55:00,AtRestaurant,0
2022-03-27,00:55:00,AtWork,0
2022-03-27,01:00:00,AtHome,841
2022-03-27,01:00:00,Transport,32
2022-03-27,01:00:00,AtRecreation,7
2022-03-27,01:00:00,AtRestaurant,0
2022-03-27,01:00:00,AtWork,0
2022-03-27,01:05:00,AtHome,844
2022-03-27,01:05:00,Transport,31
2022-03-27,01:05:00,AtRecreation,5
2022-03-27,01:05:00,AtRestaurant,0
2022-03-27,01:05:00,AtWork,0
2022-03-27,01:10:00,AtHome,847
2022-03-27,01:10:00,Transport,29
2022-03-27,01:10:00,AtRecreation,4
2022-03-27,01:10:00,AtRestaurant,0
2022-03-27,01:10:00,AtWork,0
2022-03-27,01:15:00,AtHome,850
2022-03-27,01:15:00,Transport,27
2022-03-27,01:15:00,AtRecreation,3
2022-03-27,01:15:00,AtRestaurant,0
2022-03-27,01:15:00,AtWork,0
2022-03-27,01:20:00,AtHome,852
2022-03-27,01:20:00,Transport,24
2022-03-27,01:20:00,AtRecreation,4
2022-03-27,01:20:00,AtRestaurant,0
2022-03-27,01:20:00,AtWork,0
2022-03-27,01:25:00,AtHome,854
2022-03-27,01:25:00,Transport,22
2022-03-27,01:25:00,AtRecreation,4
2022-03-27,01:25:00,AtRestaurant,0
2022-03-27,01:25:00,AtWork,0
2022-03-27,01:30:00,AtHome,857
2022-03-27,01:30:00,Transport,23
2022-03-27,01:30:00,AtRecreation,0
2022-03-27,01:30:00,AtRestaurant,0
2022-03-27,01:30:00,AtWork,0
2022-03-27,01:35:00,AtHome,861
2022-03-27,01:35:00,Transport,19
2022-03-27,01:35:00,AtRecreation,0
2022-03-27,01:35:00,AtRestaurant,0
2022-03-27,01:35:00,AtWork,0
2022-03-27,01:40:00,AtHome,863
2022-03-27,01:40:00,Transport,17
2022-03-27,01:40:00,AtRecreation,0
2022-03-27,01:40:00,AtRestaurant,0
2022-03-27,01:40:00,AtWork,0
2022-03-27,01:45:00,AtHome,868
