day,time,state,count
2022-04-22,00:00:00,AtHome,786
2022-04-22,00:00:00,Transport,62
2022-04-22,00:00:00,AtRecreation,31
2022-04-22,00:00:00,AtRestaurant,1
2022-04-22,00:00:00,AtWork,0
2022-04-22,00:05:00,AtHome,796
2022-04-22,00:05:00,Transport,52
2022-04-22,00:05:00,AtRecreation,30
2022-04-22,00:05:00,AtRestaurant,2
2022-04-22,00:05:00,AtWork,0
2022-04-22,00:10:00,AtHome,809
2022-04-22,00:10:00,Transport,43
2022-04-22,00:10:00,AtRecreation,25
2022-04-22,00:10:00,AtRestaurant,3
2022-04-22,00:10:00,AtWork,0
2022-04-22,00:15:00,AtHome,812
2022-04-22,00:15:00,Transport,43
2022-04-22,00:15:00,AtRecreation,23
2022-04-22,00:15:00,AtRestaurant,2
2022-04-22,00:15:00,AtWork,0
2022-04-22,00:20:00,AtHome,818
2022-04-22,00:20:00,Transport,41
2022-04-22,00:20:00,AtRecreation,19
2022-04-22,00:20:00,AtRestaurant,2
2022-04-22,00:20:00,AtWork,0
2022-04-22,00:25:00,AtHome,824
2022-04-22,00:25:00,Transport,38
2022-04-22,00:25:00,AtRecreation,17
2022-04-22,00:25:00,AtRestaurant,1
2022-04-22,00:25:00,AtWork,0
2022-04-22,00:30:00,AtHome,828
2022-04-22,00:30:00,Transport,36
2022-04-22,00:30:00,AtRecreation,16
2022-04-22,00:30:00,AtRestaurant,0
2022-04-22,00:30:00,AtWork,0
2022-04-22,00:35:00,AtHome,834
2022-04-22,00:35:00,Transport,34
2022-04-22,00:35:00,AtRecreation,12
2022-04-22,00:35:00,AtRestaurant,0
2022-04-22,00:35:00,AtWork,0
2022-04-22,00:40:00,AtHome,840
2022-04-22,00:40:00,Transport,30
2022-04-22,00:40:00,AtRecreation,10
2022-04-22,00:40:00,AtRestaurant,0
2022-04-22,00:40:00,AtWork,0
2022-04-22,00:45:00,AtHome,843
2022-04-22,00:45:00,Transport,32
2022-04-22,00:45:00,AtRecreation,5
2022-04-22,00:45:00,AtRestaurant,0
2022-04-22,00:45:00,AtWork,0
2022-04-22,00:50:00,AtHome,847
2022-04-22,00:50:00,Transport,28
2022-04-22,00:50:00,AtRecreation,5
2022-04-22,00:50:00,AtRestaurant,0
2022-04-22,00:50:00,AtWork,0
2022-04-22,00:55:00,AtHome,852
2022-04-22,00:55:00,Transport,25
2022-04-22,00:55:00,AtRecreation,3
2022-04-22,00:55:00,AtRestaurant,0
2022-04-22,00:55:00,AtWork,0
2022-04-22,01:00:00,AtHome,860
2022-04-22,01:00:00,Transport,18
2022-04-22,01:00:00,AtRecreation,2
2022-04-22,01:00:00,AtRestaurant,0
2022-04-22,01:00:00,AtWork,0
2022-04-22,01:05:00,AtHome,863
2022-04-22,01:05:00,Transport,15
2022-04-22,01:05:00,AtRecreation,2
2022-04-22,01:05:00,AtRestaurant,0
2022-04-22,01:05:00,AtWork,0
2022-04-22,01:10:00,AtHome,865
2022-04-22,01:10:00,Transport,14
2022-04-22,01:10:00,AtRecreation,1
2022-04-22,01:10:00,AtRestaurant,0
2022-04-22,01:10:00,AtWork,0
2022-04-22,01:15:00,AtHome,866
2022-04-22,01:15:00,Transport,14
2022-04-22,01:15:00,AtRecreation,0
2022-04-22,01:15:00,AtRestaurant,0
2022-04-22,01:15:00,AtWork,0
2022-04-22,01:20:00,AtHome,868
2022-04-22,01:20:00,Transport,12
2022-04-22,01:20:00,AtRecreation,0
2022-04-22,01:20:00,AtRestaurant,0
2022-04-22,01:20:00,AtWork,0
2022-04-22,01:25:00,AtHome,871
2022-04-22,01:25:00,Transport,9
2022-04-22,01:25:00,AtRecreation,0
2022-04-22,01:25:00,AtRestaurant,0
2022-04-22,01:25:00,AtWork,0
2022-04-22,01:30:00,AtHome,872
2022-04-22,01:30:00,Transport,8
2022-04-22,01:30:00,AtRecreation,0
2022-04-22,01:30:00,AtRestaurant,0
2022-04-22,01:30:00,AtWork,0
2022-04-22,01:35:00,AtHome,875
2022-04-22,01:35:00,Transport,5
2022-04-22,01:35:00,AtRecreation,0
2022-04-22,01:35:00,AtRestaurant,0
2022-04-22,01:35:00,AtWork,0
2022-04-22,01:40:00,AtHome,875
2022-04-22,01:40:00,Transport,5
2022-04-22,01:40:00,AtRecreation,0
2022-04-22,01:40:00,AtRestaurant,0
2022-04-22,01:40:00,AtWork,0
