day,time,state,count
2023-02-19,00:00:00,AtHome,742
2023-02-19,00:00:00,Transport,117
2023-02-19,00:00:00,AtRecreation,19
2023-02-19,00:00:00,AtRestaurant,2
2023-02-19,00:00:00,AtWork,0
2023-02-19,00:05:00,AtHome,747
2023-02-19,00:05:00,Transport,109
2023-02-19,00:05:00,AtRecreation,19
2023-02-19,00:05:00,AtRestaurant,5
2023-02-19,00:05:00,AtWork,0
2023-02-19,00:10:00,AtHome,754
2023-02-19,00:10:00,Transport,90
2023-02-19,00:10:00,AtRecreation,21
2023-02-19,00:10:00,AtRestaurant,15
2023-02-19,00:10:00,AtWork,0
2023-02-19,00:15:00,AtHome,763
2023-02-19,00:15:00,Transport,77
2023-02-19,00:15:00,AtRecreation,21
2023-02-19,00:15:00,AtRestaurant,19
2023-02-19,00:15:00,AtWork,0
2023-02-19,00:20:00,AtHome,769
2023-02-19,00:20:00,Transport,72
2023-02-19,00:20:00,AtRecreation,21
2023-02-19,00:20:00,AtRestaurant,18
2023-02-19,00:20:00,AtWork,0
2023-02-19,00:25:00,AtHome,775
2023-02-19,00:25:00,Transport,68
2023-02-19,00:25:00,AtRecreation,24
2023-02-19,00:25:00,AtRestaurant,13
2023-02-19,00:25:00,AtWork,0
2023-02-19,00:30:00,AtHome,784
2023-02-19,00:30:00,Transport,66
2023-02-19,00:30:00,AtRecreation,24
2023-02-19,00:30:00,AtRestaurant,6
2023-02-19,00:30:00,AtWork,0
2023-02-19,00:35:00,AtHome,793
2023-02-19,00:35:00,Transport,61
2023-02-19,00:35:00,AtRecreation,19
2023-02-19,00:35:00,AtRestaurant,7
2023-02-19,00:35:00,AtWork,0
2023-02-19,00:40:00,AtHome,807
2023-02-19,00:40:00,Transport,55
2023-02-19,00:40:00,AtRecreation,17
2023-02-19,00:40:00,AtRestaurant,1
2023-02-19,00:40:00,AtWork,0
2023-02-19,00:45:00,AtHome,816
2023-02-19,00:45:00,Transport,52
2023-02-19,00:45:00,AtRecreation,12
2023-02-19,00:45:00,AtRestaurant,0
2023-02-19,00:45:00,AtWork,0
2023-02-19,00:50:00,AtHome,824
2023-02-19,00:50:00,Transport,44
2023-02-19,00:50:00,AtRecreation,12
2023-02-19,00:50:00,AtRestaurant,0
2023-02-19,00:50:00,AtWork,0
2023-02-19,00:55:00,AtHome,834
2023-02-19,00:55:00,Transport,41
2023-02-19,00:55:00,AtRecreation,5
2023-02-19,00:55:00,AtRestaurant,0
2023-02-19,00:55:00,AtWork,0
2023-02-19,01:00:00,AtHome,837
2023-02-19,01:00:00,Transport,39
2023-02-19,01:00:00,AtRecreation,4
2023-02-19,01:00:00,AtRestaurant,0
2023-02-19,01:00:00,AtWork,0
2023-02-19,01:05:00,AtHome,847
2023-02-19,01:05:00,Transport,27
2023-02-19,01:05:00,AtRecreation,6
2023-02-19,01:05:00,AtRestaurant,0
2023-02-19,01:05:00,AtWork,0
2023-02-19,01:10:00,AtHome,848
2023-02-19,01:10:00,Transport,26
2023-02-19,01:10:00,AtRecreation,6
2023-02-19,01:10:00,AtRestaurant,0
2023-02-19,01:10:00,AtWork,0
2023-02-19,01:15:00,AtHome,853
2023-02-19,01:15:00,Transport,23
2023-02-19,01:15:00,AtRecreation,4
2023-02-19,01:15:00,AtRestaurant,0
2023-02-19,01:15:00,AtWork,0
2023-02-19,01:20:00,AtHome,859
2023-02-19,01:20:00,Transport,20
2023-02-19,01:20:00,AtRecreation,1
2023-02-19,01:20:00,AtRestaurant,0
2023-02-19,01:20:00,AtWork,0
2023-02-19,01:25:00,AtHome,862
2023-02-19,01:25:00,Transport,18
2023-02-19,01:25:00,AtRecreation,0
2023-02-19,01:25:00,AtRestaurant,0
2023-02-19,01:25:00,AtWork,0
2023-02-19,01:30:00,AtHome,864
2023-02-19,01:30:00,Transport,15
2023-02-19,01:30:00,AtRecreation,1
2023-02-19,01:30:00,AtRestaurant,0
2023-02-19,01:30:00,AtWork,0
2023-02-19,01:35:00,AtHome,866
2023-02-19,01:35:00,Transport,14
2023-02-19,01:35:00,AtRecreation,0
2023-02-19,01:35:00,AtRestaurant,0
2023-02-19,01:35:00,AtWork,0
2023-02-19,01:40:00,AtHome,866
2023-02-19,01:40:00,Transport,14
2023-02-19,01:40:00,AtRecreation,0
2023-02-19,01:40:00,AtRestaurant,0
2023-02-19,01:40:00,AtWork,0
2023-02-19,01:45:00,AtHome,869
2023-02-19,01:45:00,Transport,11
2023-02-19,01:45:00,AtRecreation,0
2023-02-19,01:45:00,AtRestaurant,0
2023-02-19,01:45:00,AtWork,0
2023-02-19,01:50:00,AtHome,869
2023-02-19,01:50:00,Transport,11
2023-02-19,01:50:00,AtRecreation,0
2023-02-19,01:50:00,AtRestaurant,0
2023-02-19,01:50:00,AtWork,0
2023-02-19,01:55:00,AtHome,871
2023-02-19,01:55:00,Transport,9
2023-02-19,01:55:00,AtRecreation,0
2023-02-19,01:55:00,AtRestaurant,0
2023-02-19,01:55:00,AtWork,0
2023-02-19,02:00:00,AtHome,872
2023-02-19,02:00:00,Transport,8
2023-02-19,02:00:00,AtRecreation,0
2023-02-19,02:00:00,AtRestaurant,0
2023-02-19,02:00:00,AtWork,0
2023-02-19,02:05:00,AtHome,872
2023-02-19,02:05:00,Transport,7
2023-02-19,02:05:00,AtRecreation,1
2023-02-19,02:05:00,AtRestaurant,0
2023-02-19,02:05:00,AtWork,0
2023-02-19,02:10:00,AtHome,874
2023-02-19,02:10:00,Transport,6
2023-02-19,02:10:00,AtRecreation,0
2023-02-19,02:10:00,AtRestaurant,0
2023-02-19,02:10:00,AtWork,0
2023-02-19,02:15:00,AtHome,875
2023-02-19,02:15:00,Transport,5
2023-02-19,02:15:00,AtRecreation,0
2023-02-19,02:15:00,AtRestaurant,0
2023-02-19,02:15:00,AtWork,0
2023-02-19,02:20:00,AtHome,875
2023-02-19,02:20:00,Transport,5
2023-02-19,02:20:00,AtRecreation,0
2023-02-19,02:20:00,AtRestaurant,0
2023-02-19,02:20:00,AtWork,0
2023-02-19,02:25:00,AtHome,877
2023-02-19,02:25:00,Transport,3
2023-02-19,02:25:00,AtRecreation,0
2023-02-19,02:25:00,AtRestaurant,0
2023-02-19,02:25:00,AtWork,0
2023-02-19,02:30:00,AtHome,877
2023-02-19,02:30:00,Transport,3
2023-02-19,02:30:00,AtRecreation,0
2023-02-19,02:30:00,AtRestaurant,0
2023-02-19,02:30:00,AtWork,0
2023-02-19,02:35:00,AtHome,878
2023-02-19,02:35:00,Transport,2
2023-02-19,02:35:00,AtRecreation,0
2023-02-19,02:35:00,AtRestaurant,0
2023-02-19,02:35:00,AtWork,0
2023-02-19,02:40:00,AtHome,878
2023-02-19,02:40:00,Transport,2
2023-02-19,02:40:00,AtRecreation,0
2023-02-19,02:40:00,AtRestaurant,0
2023-02-19,02:40:00,AtWork,0
2023-02-19,02:45:00,AtHome,878
2023-02-19,02:45:00,Transport,2
2023-02-19,02:45:00,AtRecreation,0
2023-02-19,02:45:00,AtRestaurant,0
2023-02-19,02:45:00,AtWork,0
2023-02-19,02:50:00,AtHome,878
2023-02-19,02:50:00,Transport,2
2023-02-19,02:50:00,AtRecreation,0
2023-02-19,02:50:00,AtRestaurant,0
2023-02-19,02:50:00,AtWork,0
2023-02-19,02:55:00,AtHome,878
2023-02-19,02:55:00,Transport,2
2023-02-19,02:55:00,AtRecreation,0
2023-02-19,02:55:00,AtRestaurant,0
2023-02-19,02:55:00,AtWork,0
2023-02-19,03:00:00,AtHome,878
2023-02-19,03:00:00,Transport,2
2023-02-19,03:00:00,AtRecreation,0
2023-02-19,03:00:00,AtRestaurant,0
2023-02-19,03:00:00,AtWork,0
2023-02-19,03:05:00,AtHome,879
2023-02-19,03:05:00,Transport,1
2023-02-19,03:05:00,AtRecreation,0
2023-02-19,03:05:00,AtRestaurant,0
2023-02-19,03:05:00,AtWork,0
2023-02-19,03:10:00,AtHome,879
2023-02-19,03:10:00,Transport,1
2023-02-19,03:10:00,AtRecreation,0
2023-02-19,03:10:00,AtRestaurant,0
2023-02-19,03:10:00,AtWork,0
2023-02-19,03:15:00,AtHome,879
2023-02-19,03:15:00,Transport,1
2023-02-19,03:15:00,AtRecreation,0
2023-02-19,03:15:00,AtRestaurant,0
2023-02-19,03:15:00,AtWork,0
2023-02-19,03:20:00,AtHome,879
2023-02-19,03:20:00,Transport,1
2023-02-19,03:20:00,AtRecreation,0
2023-02-19,03:20:00,AtRestaurant,0
2023-02-19,03:20:00,AtWork,0
2023-02-19,03:25:00,AtHome,879
2023-02-19,03:25:00,Transport,1
2023-02-19,03:25:00,AtRecreation,0
2023-02-19,03:25:00,AtRestaurant,0
2023-02-19,03:25:00,AtWork,0
2023-02-19,03:30:00,AtHome,879
2023-02-19,03:30:00,Transport,1
2023-02-19,03:30:00,AtRecreation,0
2023-02-19,03:30:00,AtRestaurant,0
2023-02-19,03:30:00,AtWork,0
2023-02-19,03:35:00,AtHome,880
2023-02-19,03:35:00,Transport,0
2023-02-19,03:35:00,AtRecreation,0
2023-02-19,03:35:00,AtRestaurant,0
2023-02-19,03:35:00,AtWork,0
2023-02-19,03:40:00,AtHome,880
2023-02-19,03:40:00,Transport,0
2023-02-19,03:40:00,AtRecreation,0
2023-02-19,03:40:00,AtRestaurant,0
2023-02-19,03:40:00,AtWork,0
2023-02-19,03:45:00,AtHome,880
2023-02-19,03:45:00,Transport,0
2023-02-19,03:45:00,AtRecreation,0
2023-02-19,03:45:00,AtRestaurant,0
2023-02-19,03:45:00,AtWork,0
2023-02-19,03:50:00,AtHome,880
2023-02-19,03:50:00,Transport,0
2023-02-19,03:50:00,AtRecreation,0
2023-02-19,03:50:00,AtRestaurant,0
2023-02-19,03:50:00,AtWork,0
2023-02-19,03:55:00,AtHome,880
2023-02-19,03:55:00,Transport,0
2023-02-19,03:55:00,AtRecreation,0
2023-02-19,03:55:00,AtRestaurant,0
2023-02-19,03:55:00,AtWork,0
2023-02-19,04:00:00,AtHome,880
2023-02-19,04:00:00,Transport,0
2023-02-19,04:00:00,AtRecreation,0
2023-02-19,04:00:00,AtRestaurant,0
2023-02-19,04:00:00,AtWork,0
2023-02-19,04:05:00,AtHome,880
2023-02-19,04:05:00,Transport,0
2023-02-19,04:05:00,AtRecreation,0
2023-02-19,04:05:00,AtRestaurant,0
2023-02-19,04:05:00,AtWork,0
2023-02-19,04:10:00,AtHome,880
2023-02-19,04:10:00,Transport,0
2023-02-19,04:10:00,AtRecreation,0
2023-02-19,04:10:00,AtRestaurant,0
2023-02-19,04:10:00,AtWork,0
2023-02-19,04:15:00,AtHome,880
2023-02-19,04:15:00,Transport,0
2023-02-19,04:15:00,AtRecreation,0
2023-02-19,04:15:00,AtRestaurant,0
2023-02-19,04:15:00,AtWork,0
2023-02-19,04:20:00,AtHome,880
2023-02-19,04:20:00,Transport,0
2023-02-19,04:20:00,AtRecreation,0
2023-02-19,04:20:00,AtRestaurant,0
2023-02-19,04:20:00,AtWork,0
2023-02-19,04:25:00,AtHome,880
2023-02-19,04:25:00,Transport,0
2023-02-19,04:25:00,AtRecreation,0
2023-02-19,04:25:00,AtRestaurant,0
2023-02-19,04:25:00,AtWork,0
2023-02-19,04:30:00,AtHome,880
2023-02-19,04:30:00,Transport,0
2023-02-19,04:30:00,AtRecreation,0
2023-02-19,04:30:00,AtRestaurant,0
2023-02-19,04:30:00,AtWork,0
2023-02-19,04:35:00,AtHome,880
2023-02-19,04:35:00,Transport,0
2023-02-19,04:35:00,AtRecreation,0
2023-02-19,04:35:00,AtRestaurant,0
2023-02-19,04:35:00,AtWork,0
2023-02-19,04:40:00,AtHome,880
2023-02-19,04:40:00,Transport,0
2023-02-19,04:40:00,AtRecreation,0
2023-02-19,04:40:00,AtRestaurant,0
2023-02-19,04:40:00,AtWork,0
2023-02-19,04:45:00,AtHome,880
2023-02-19,04:45:00,Transport,0
2023-02-19,04:45:00,AtRecreation,0
2023-02-19,04:45:00,AtRestaurant,0
2023-02-19,04:45:00,AtWork,0
2023-02-19,04:50:00,AtHome,877
2023-02-19,04:50:00,Transport,3
2023-02-19,04:50:00,AtRecreation,0
2023-02-19,04:50:00,AtRestaurant,0
2023-02-19,04:50:00,AtWork,0
2023-02-19,04:55:00,AtHome,877
2023-02-19,04:55:00,Transport,3
2023-02-19,04:55:00,AtRecreation,0
2023-02-19,04:55:00,AtRestaurant,0
2023-02-19,04:55:00,AtWork,0
2023-02-19,05:00:00,AtHome,876
2023-02-19,05:00:00,Transport,3
2023-02-19,05:00:00,AtRecreation,0
2023-02-19,05:00:00,AtRestaurant,1
2023-02-19,05:00:00,AtWork,0
2023-02-19,05:05:00,AtHome,876
2023-02-19,05:05:00,Transport,3
2023-02-19,05:05:00,AtRecreation,0
2023-02-19,05:05:00,AtRestaurant,1
2023-02-19,05:05:00,AtWork,0
2023-02-19,05:10:00,AtHome,875
2023-02-19,05:10:00,Transport,4
2023-02-19,05:10:00,AtRecreation,0
2023-02-19,05:10:00,AtRestaurant,1
2023-02-19,05:10:00,AtWork,0
2023-02-19,05:15:00,AtHome,873
2023-02-19,05:15:00,Transport,6
2023-02-19,05:15:00,AtRecreation,0
2023-02-19,05:15:00,AtRestaurant,1
2023-02-19,05:15:00,AtWork,0
2023-02-19,05:20:00,AtHome,872
2023-02-19,05:20:00,Transport,6
2023-02-19,05:20:00,AtRecreation,0
2023-02-19,05:20:00,AtRestaurant,2
