day,time,state,count
2023-02-07,00:00:00,AtHome,814
2023-02-07,00:00:00,Transport,43
2023-02-07,00:00:00,AtRecreation,21
2023-02-07,00:00:00,AtRestaurant,2
2023-02-07,00:00:00,AtWork,0
2023-02-07,00:05:00,AtHome,820
2023-02-07,00:05:00,Transport,39
2023-02-07,00:05:00,AtRecreation,21
2023-02-07,00:05:00,AtRestaurant,0
2023-02-07,00:05:00,AtWork,0
2023-02-07,00:10:00,AtHome,824
2023-02-07,00:10:00,Transport,42
2023-02-07,00:10:00,AtRecreation,14
2023-02-07,00:10:00,AtRestaurant,0
2023-02-07,00:10:00,AtWork,0
2023-02-07,00:15:00,AtHome,827
2023-02-07,00:15:00,Transport,38
2023-02-07,00:15:00,AtRecreation,14
2023-02-07,00:15:00,AtRestaurant,1
2023-02-07,00:15:00,AtWork,0
2023-02-07,00:20:00,AtHome,834
2023-02-07,00:20:00,Transport,29
2023-02-07,00:20:00,AtRecreation,16
2023-02-07,00:20:00,AtRestaurant,1
2023-02-07,00:20:00,AtWork,0
2023-02-07,00:25:00,AtHome,835
2023-02-07,00:25:00,Transport,29
2023-02-07,00:25:00,AtRecreation,16
2023-02-07,00:25:00,AtRestaurant,0
2023-02-07,00:25:00,AtWork,0
2023-02-07,00:30:00,AtHome,840
2023-02-07,00:30:00,Transport,26
2023-02-07,00:30:00,AtRecreation,13
2023-02-07,00:30:00,AtRestaurant,1
2023-02-07,00:30:00,AtWork,0
2023-02-07,00:35:00,AtHome,843
2023-02-07,00:35:00,Transport,25
2023-02-07,00:35:00,AtRecreation,12
2023-02-07,00:35:00,AtRestaurant,0
2023-02-07,00:35:00,AtWork,0
2023-02-07,00:40:00,AtHome,851
2023-02-07,00:40:00,Transport,19
2023-02-07,00:40:00,AtRecreation,10
2023-02-07,00:40:00,AtRestaurant,0
2023-02-07,00:40:00,AtWork,0
2023-02-07,00:45:00,AtHome,854
2023-02-07,00:45:00,Transport,19
2023-02-07,00:45:00,AtRecreation,7
2023-02-07,00:45:00,AtRestaurant,0
2023-02-07,00:45:00,AtWork,0
2023-02-07,00:50:00,AtHome,859
2023-02-07,00:50:00,Transport,16
2023-02-07,00:50:00,AtRecreation,5
2023-02-07,00:50:00,AtRestaurant,0
2023-02-07,00:50:00,AtWork,0
2023-02-07,00:55:00,AtHome,863
2023-02-07,00:55:00,Transport,13
2023-02-07,00:55:00,AtRecreation,4
2023-02-07,00:55:00,AtRestaurant,0
2023-02-07,00:55:00,AtWork,0
2023-02-07,01:00:00,AtHome,865
2023-02-07,01:00:00,Transport,12
2023-02-07,01:00:00,AtRecreation,3
2023-02-07,01:00:00,AtRestaurant,0
2023-02-07,01:00:00,AtWork,0
2023-02-07,01:05:00,AtHome,869
2023-02-07,01:05:00,Transport,8
2023-02-07,01:05:00,AtRecreation,3
2023-02-07,01:05:00,AtRestaurant,0
2023-02-07,01:05:00,AtWork,0
2023-02-07,01:10:00,AtHome,869
2023-02-07,01:10:00,Transport,10
2023-02-07,01:10:00,AtRecreation,1
2023-02-07,01:10:00,AtRestaurant,0
2023-02-07,01:10:00,AtWork,0
2023-02-07,01:15:00,AtHome,872
2023-02-07,01:15:00,Transport,7
2023-02-07,01:15:00,AtRecreation,1
2023-02-07,01:15:00,AtRestaurant,0
2023-02-07,01:15:00,AtWork,0
2023-02-07,01:20:00,AtHome,872
2023-02-07,01:20:00,Transport,7
2023-02-07,01:20:00,AtRecreation,1
2023-02-07,01:20:00,AtRestaurant,0
2023-02-07,01:20:00,AtWork,0
2023-02-07,01:25:00,AtHome,873
2023-02-07,01:25:00,Transport,7
2023-02-07,01:25:00,AtRecreation,0
2023-02-07,01:25:00,AtRestaurant,0
2023-02-07,01:25:00,AtWork,0
2023-02-07,01:30:00,AtHome,874
2023-02-07,01:30:00,Transport,6
2023-02-07,01:30:00,AtRecreation,0
2023-02-07,01:30:00,AtRestaurant,0
2023-02-07,01:30:00,AtWork,0
2023-02-07,01:35:00,AtHome,875
2023-02-07,01:35:00,Transport,5
2023-02-07,01:35:00,AtRecreation,0
2023-02-07,01:35:00,AtRestaurant,0
2023-02-07,01:35:00,AtWork,0
2023-02-07,01:40:00,AtHome,875
2023-02-07,01:40:00,Transport,5
2023-02-07,01:40:00,AtRecreation,0
2023-02-07,01:40:00,AtRestaurant,0
2023-02-07,01:40:00,AtWork,0
2023-02-07,01:45:00,AtHome,877
2023-02-07,01:45:00,Transport,3
2023-02-07,01:45:00,AtRecreation,0
2023-02-07,01:45:00,AtRestaurant,0
2023-02-07,01:45:00,AtWork,0
2023-02-07,01:50:00,AtHome,879
2023-02-07,01:50:00,Transport,1
2023-02-07,01:50:00,AtRecreation,0
2023-02-07,01:50:00,AtRestaurant,0
2023-02-07,01:50:00,AtWork,0
2023-02-07,01:55:00,AtHome,879
2023-02-07,01:55:00,Transport,1
2023-02-07,01:55:00,AtRecreation,0
2023-02-07,01:55:00,AtRestaurant,0
2023-02-07,01:55:00,AtWork,0
2023-02-07,02:00:00,AtHome,879
2023-02-07,02:00:00,Transport,1
2023-02-07,02:00:00,AtRecreation,0
2023-02-07,02:00:00,AtRestaurant,0
2023-02-07,02:00:00,AtWork,0
2023-02-07,02:05:00,AtHome,879
2023-02-07,02:05:00,Transport,1
2023-02-07,02:05:00,AtRecreation,0
2023-02-07,02:05:00,AtRestaurant,0
2023-02-07,02:05:00,AtWork,0
2023-02-07,02:10:00,AtHome,879
2023-02-07,02:10:00,Transport,1
2023-02-07,02:10:00,AtRecreation,0
2023-02-07,02:10:00,AtRestaurant,0
2023-02-07,02:10:00,AtWork,0
2023-02-07,02:15:00,AtHome,880
2023-02-07,02:15:00,Transport,0
2023-02-07,02:15:00,AtRecreation,0
2023-02-07,02:15:00,AtRestaurant,0
2023-02-07,02:15:00,AtWork,0
2023-02-07,02:20:00,AtHome,880
2023-02-07,02:20:00,Transport,0
2023-02-07,02:20:00,AtRecreation,0
2023-02-07,02:20:00,AtRestaurant,0
2023-02-07,02:20:00,AtWork,0
2023-02-07,02:25:00,AtHome,880
2023-02-07,02:25:00,Transport,0
2023-02-07,02:25:00,AtRecreation,0
2023-02-07,02:25:00,AtRestaurant,0
2023-02-07,02:25:00,AtWork,0
