day,time,state,count
2023-02-15,00:00:00,AtHome,824
2023-02-15,00:00:00,Transport,45
2023-02-15,00:00:00,AtRecreation,10
2023-02-15,00:00:00,AtRestaurant,1
2023-02-15,00:00:00,AtWork,0
2023-02-15,00:05:00,AtHome,831
2023-02-15,00:05:00,Transport,41
2023-02-15,00:05:00,AtRecreation,8
2023-02-15,00:05:00,AtRestaurant,0
2023-02-15,00:05:00,AtWork,0
2023-02-15,00:10:00,AtHome,836
2023-02-15,00:10:00,Transport,38
2023-02-15,00:10:00,AtRecreation,6
2023-02-15,00:10:00,AtRestaurant,0
2023-02-15,00:10:00,AtWork,0
2023-02-15,00:15:00,AtHome,840
2023-02-15,00:15:00,Transport,36
2023-02-15,00:15:00,AtRecreation,4
2023-02-15,00:15:00,AtRestaurant,0
2023-02-15,00:15:00,AtWork,0
2023-02-15,00:20:00,AtHome,846
2023-02-15,00:20:00,Transport,29
2023-02-15,00:20:00,AtRecreation,5
2023-02-15,00:20:00,AtRestaurant,0
2023-02-15,00:20:00,AtWork,0
2023-02-15,00:25:00,AtHome,848
2023-02-15,00:25:00,Transport,27
2023-02-15,00:25:00,AtRecreation,5
2023-02-15,00:25:00,AtRestaurant,0
2023-02-15,00:25:00,AtWork,0
2023-02-15,00:30:00,AtHome,855
2023-02-15,00:30:00,Transport,21
2023-02-15,00:30:00,AtRecreation,4
2023-02-15,00:30:00,AtRestaurant,0
2023-02-15,00:30:00,AtWork,0
2023-02-15,00:35:00,AtHome,856
2023-02-15,00:35:00,Transport,20
2023-02-15,00:35:00,AtRecreation,4
2023-02-15,00:35:00,AtRestaurant,0
2023-02-15,00:35:00,AtWork,0
2023-02-15,00:40:00,AtHome,857
2023-02-15,00:40:00,Transport,19
2023-02-15,00:40:00,AtRecreation,4
2023-02-15,00:40:00,AtRestaurant,0
2023-02-15,00:40:00,AtWork,0
2023-02-15,00:45:00,AtHome,860
2023-02-15,00:45:00,Transport,14
2023-02-15,00:45:00,AtRecreation,6
2023-02-15,00:45:00,AtRestaurant,0
2023-02-15,00:45:00,AtWork,0
2023-02-15,00:50:00,AtHome,861
2023-02-15,00:50:00,Transport,14
2023-02-15,00:50:00,AtRecreation,5
2023-02-15,00:50:00,AtRestaurant,0
2023-02-15,00:50:00,AtWork,0
2023-02-15,00:55:00,AtHome,865
2023-02-15,00:55:00,Transport,9
2023-02-15,00:55:00,AtRecreation,6
2023-02-15,00:55:00,AtRestaurant,0
2023-02-15,00:55:00,AtWork,0
2023-02-15,01:00:00,AtHome,866
2023-02-15,01:00:00,Transport,12
2023-02-15,01:00:00,AtRecreation,2
2023-02-15,01:00:00,AtRestaurant,0
2023-02-15,01:00:00,AtWork,0
2023-02-15,01:05:00,AtHome,867
2023-02-15,01:05:00,Transport,11
2023-02-15,01:05:00,AtRecreation,2
2023-02-15,01:05:00,AtRestaurant,0
2023-02-15,01:05:00,AtWork,0
2023-02-15,01:10:00,AtHome,869
2023-02-15,01:10:00,Transport,10
2023-02-15,01:10:00,AtRecreation,1
2023-02-15,01:10:00,AtRestaurant,0
2023-02-15,01:10:00,AtWork,0
2023-02-15,01:15:00,AtHome,870
2023-02-15,01:15:00,Transport,9
2023-02-15,01:15:00,AtRecreation,1
