day,time,state,count
2023-01-27,00:00:00,AtHome,823
2023-01-27,00:00:00,Transport,42
2023-01-27,00:00:00,AtRecreation,15
2023-01-27,00:00:00,AtRestaurant,0
2023-01-27,00:00:00,AtWork,0
2023-01-27,00:05:00,AtHome,826
2023-01-27,00:05:00,Transport,41
2023-01-27,00:05:00,AtRecreation,13
2023-01-27,00:05:00,AtRestaurant,0
2023-01-27,00:05:00,AtWork,0
2023-01-27,00:10:00,AtHome,833
2023-01-27,00:10:00,Transport,34
2023-01-27,00:10:00,AtRecreation,12
2023-01-27,00:10:00,AtRestaurant,1
2023-01-27,00:10:00,AtWork,0
2023-01-27,00:15:00,AtHome,838
2023-01-27,00:15:00,Transport,28
2023-01-27,00:15:00,AtRecreation,11
2023-01-27,00:15:00,AtRestaurant,3
2023-01-27,00:15:00,AtWork,0
2023-01-27,00:20:00,AtHome,842
2023-01-27,00:20:00,Transport,27
2023-01-27,00:20:00,AtRecreation,9
2023-01-27,00:20:00,AtRestaurant,2
2023-01-27,00:20:00,AtWork,0
2023-01-27,00:25:00,AtHome,845
2023-01-27,00:25:00,Transport,25
2023-01-27,00:25:00,AtRecreation,9
2023-01-27,00:25:00,AtRestaurant,1
2023-01-27,00:25:00,AtWork,0
2023-01-27,00:30:00,AtHome,851
2023-01-27,00:30:00,Transport,22
2023-01-27,00:30:00,AtRecreation,7
2023-01-27,00:30:00,AtRestaurant,0
2023-01-27,00:30:00,AtWork,0
2023-01-27,00:35:00,AtHome,855
2023-01-27,00:35:00,Transport,18
2023-01-27,00:35:00,AtRecreation,7
2023-01-27,00:35:00,AtRestaurant,0
2023-01-27,00:35:00,AtWork,0
2023-01-27,00:40:00,AtHome,856
2023-01-27,00:40:00,Transport,19
2023-01-27,00:40:00,AtRecreation,5
2023-01-27,00:40:00,AtRestaurant,0
2023-01-27,00:40:00,AtWork,0
2023-01-27,00:45:00,AtHome,857
2023-01-27,00:45:00,Transport,20
2023-01-27,00:45:00,AtRecreation,3
2023-01-27,00:45:00,AtRestaurant,0
2023-01-27,00:45:00,AtWork,0
2023-01-27,00:50:00,AtHome,858
2023-01-27,00:50:00,Transport,21
2023-01-27,00:50:00,AtRecreation,1
2023-01-27,00:50:00,AtRestaurant,0
2023-01-27,00:50:00,AtWork,0
2023-01-27,00:55:00,AtHome,861
2023-01-27,00:55:00,Transport,17
2023-01-27,00:55:00,AtRecreation,2
2023-01-27,00:55:00,AtRestaurant,0
2023-01-27,00:55:00,AtWork,0
2023-01-27,01:00:00,AtHome,862
2023-01-27,01:00:00,Transport,17
2023-01-27,01:00:00,AtRecreation,1
2023-01-27,01:00:00,AtRestaurant,0
2023-01-27,01:00:00,AtWork,0
2023-01-27,01:05:00,AtHome,863
2023-01-27,01:05:00,Transport,16
2023-01-27,01:05:00,AtRecreation,1
2023-01-27,01:05:00,AtRestaurant,0
2023-01-27,01:05:00,AtWork,0
2023-01-27,01:10:00,AtHome,865
2023-01-27,01:10:00,Transport,15
2023-01-27,01:10:00,AtRecreation,0
2023-01-27,01:10:00,AtRestaurant,0
2023-01-27,01:10:00,AtWork,0
2023-01-27,01:15:00,AtHome,865
2023-01-27,01:15:00,Transport,15
2023-01-27,01:15:00,AtRecreation,0
2023-01-27,01:15:00,AtRestaurant,0
2023-01-27,01:15:00,AtWork,0
2023-01-27,01:20:00,AtHome,868
2023-01-27,01:20:00,Transport,12
2023-01-27,01:20:00,AtRecreation,0
2023-01-27,01:20:00,AtRestaurant,0
2023-01-27,01:20:00,AtWork,0
2023-01-27,01:25:00,AtHome,869
2023-01-27,01:25:00,Transport,11
2023-01-27,01:25:00,AtRecreation,0
2023-01-27,01:25:00,AtRestaurant,0
2023-01-27,01:25:00,AtWork,0
2023-01-27,01:30:00,AtHome,870
2023-01-27,01:30:00,Transport,10
2023-01-27,01:30:00,AtRecreation,0
2023-01-27,01:30:00,AtRestaurant,0
2023-01-27,01:30:00,AtWork,0
2023-01-27,01:35:00,AtHome,871
2023-01-27,01:35:00,Transport,9
2023-01-27,01:35:00,AtRecreation,0
2023-01-27,01:35:00,AtRestaurant,0
2023-01-27,01:35:00,AtWork,0
2023-01-27,01:40:00,AtHome,871
2023-01-27,01:40:00,Transport,9
2023-01-27,01:40:00,AtRecreation,0
2023-01-27,01:40:00,AtRestaurant,0
2023-01-27,01:40:00,AtWork,0
2023-01-27,01:45:00,AtHome,871
2023-01-27,01:45:00,Transport,9
2023-01-27,01:45:00,AtRecreation,0
2023-01-27,01:45:00,AtRestaurant,0
2023-01-27,01:45:00,AtWork,0
2023-01-27,01:50:00,AtHome,875
2023-01-27,01:50:00,Transport,5
2023-01-27,01:50:00,AtRecreation,0
2023-01-27,01:50:00,AtRestaurant,0
2023-01-27,01:50:00,AtWork,0
2023-01-27,01:55:00,AtHome,875
2023-01-27,01:55:00,Transport,5
2023-01-27,01:55:00,AtRecreation,0
2023-01-27,01:55:00,AtRestaurant,0
2023-01-27,01:55:00,AtWork,0
2023-01-27,02:00:00,AtHome,876
2023-01-27,02:00:00,Transport,4
