day,time,state,count
2023-04-17,00:00:00,AtHome,809
2023-04-17,00:00:00,Transport,43
2023-04-17,00:00:00,AtRecreation,24
2023-04-17,00:00:00,AtRestaurant,4
2023-04-17,00:00:00,AtWork,0
2023-04-17,00:05:00,AtHome,814
2023-04-17,00:05:00,Transport,40
2023-04-17,00:05:00,AtRecreation,23
2023-04-17,00:05:00,AtRestaurant,3
2023-04-17,00:05:00,AtWork,0
2023-04-17,00:10:00,AtHome,821
2023-04-17,00:10:00,Transport,38
2023-04-17,00:10:00,AtRecreation,18
2023-04-17,00:10:00,AtRestaurant,3
2023-04-17,00:10:00,AtWork,0
2023-04-17,00:15:00,AtHome,826
2023-04-17,00:15:00,Transport,34
2023-04-17,00:15:00,AtRecreation,17
2023-04-17,00:15:00,AtRestaurant,3
2023-04-17,00:15:00,AtWork,0
2023-04-17,00:20:00,AtHome,833
2023-04-17,00:20:00,Transport,32
2023-04-17,00:20:00,AtRecreation,12
2023-04-17,00:20:00,AtRestaurant,3
2023-04-17,00:20:00,AtWork,0
2023-04-17,00:25:00,AtHome,839
2023-04-17,00:25:00,Transport,28
2023-04-17,00:25:00,AtRecreation,12
2023-04-17,00:25:00,AtRestaurant,1
2023-04-17,00:25:00,AtWork,0
2023-04-17,00:30:00,AtHome,844
2023-04-17,00:30:00,Transport,26
2023-04-17,00:30:00,AtRecreation,9
2023-04-17,00:30:00,AtRestaurant,1
2023-04-17,00:30:00,AtWork,0
2023-04-17,00:35:00,AtHome,845
2023-04-17,00:35:00,Transport,30
2023-04-17,00:35:00,AtRecreation,5
2023-04-17,00:35:00,AtRestaurant,0
2023-04-17,00:35:00,AtWork,0
2023-04-17,00:40:00,AtHome,850
2023-04-17,00:40:00,Transport,26
2023-04-17,00:40:00,AtRecreation,4
2023-04-17,00:40:00,AtRestaurant,0
2023-04-17,00:40:00,AtWork,0
2023-04-17,00:45:00,AtHome,855
2023-04-17,00:45:00,Transport,21
2023-04-17,00:45:00,AtRecreation,4
2023-04-17,00:45:00,AtRestaurant,0
2023-04-17,00:45:00,AtWork,0
2023-04-17,00:50:00,AtHome,857
2023-04-17,00:50:00,Transport,21
2023-04-17,00:50:00,AtRecreation,2
2023-04-17,00:50:00,AtRestaurant,0
2023-04-17,00:50:00,AtWork,0
2023-04-17,00:55:00,AtHome,862
2023-04-17,00:55:00,Transport,17
2023-04-17,00:55:00,AtRecreation,1
2023-04-17,00:55:00,AtRestaurant,0
2023-04-17,00:55:00,AtWork,0
2023-04-17,01:00:00,AtHome,865
2023-04-17,01:00:00,Transport,15
2023-04-17,01:00:00,AtRecreation,0
2023-04-17,01:00:00,AtRestaurant,0
2023-04-17,01:00:00,AtWork,0
2023-04-17,01:05:00,AtHome,868
2023-04-17,01:05:00,Transport,12
2023-04-17,01:05:00,AtRecreation,0
2023-04-17,01:05:00,AtRestaurant,0
2023-04-17,01:05:00,AtWork,0
2023-04-17,01:10:00,AtHome,871
2023-04-17,01:10:00,Transport,9
2023-04-17,01:10:00,AtRecreation,0
2023-04-17,01:10:00,AtRestaurant,0
2023-04-17,01:10:00,AtWork,0
2023-04-17,01:15:00,AtHome,872
2023-04-17,01:15:00,Transport,8
2023-04-17,01:15:00,AtRecreation,0
2023-04-17,01:15:00,AtRestaurant,0
2023-04-17,01:15:00,AtWork,0
2023-04-17,01:20:00,AtHome,873
2023-04-17,01:20:00,Transport,7
2023-04-17,01:20:00,AtRecreation,0
2023-04-17,01:20:00,AtRestaurant,0
2023-04-17,01:20:00,AtWork,0
2023-04-17,01:25:00,AtHome,875
2023-04-17,01:25:00,Transport,5
2023-04-17,01:25:00,AtRecreation,0
2023-04-17,01:25:00,AtRestaurant,0
2023-04-17,01:25:00,AtWork,0
2023-04-17,01:30:00,AtHome,875
2023-04-17,01:30:00,Transport,4
2023-04-17,01:30:00,AtRecreation,1
2023-04-17,01:30:00,AtRestaurant,0
2023-04-17,01:30:00,AtWork,0
2023-04-17,01:35:00,AtHome,876
2023-04-17,01:35:00,Transport,4
2023-04-17,01:35:00,AtRecreation,0
2023-04-17,01:35:00,AtRestaurant,0
2023-04-17,01:35:00,AtWork,0
2023-04-17,01:40:00,AtHome,877
2023-04-17,01:40:00,Transport,3
2023-04-17,01:40:00,AtRecreation,0
2023-04-17,01:40:00,AtRestaurant,0
2023-04-17,01:40:00,AtWork,0
2023-04-17,01:45:00,AtHome,877
2023-04-17,01:45:00,Transport,3
2023-04-17,01:45:00,AtRecreation,0
2023-04-17,01:45:00,AtRestaurant,0
2023-04-17,01:45:00,AtWork,0
2023-04-17,01:50:00,AtHome,878
2023-04-17,01:50:00,Transport,2
2023-04-17,01:50:00,AtRecreation,0
2023-04-17,01:50:00,AtRestaurant,0
2023-04-17,01:50:00,AtWork,0
2023-04-17,01:55:00,AtHome,879
2023-04-17,01:55:00,Transport,1
2023-04-17,01:55:00,AtRecreation,0
2023-04-17,01:55:00,AtRestaurant,0
2023-04-17,01:55:00,AtWork,0
2023-04-17,02:00:00,AtHome,879
2023-04-17,02:00:00,Transport,1
2023-04-17,02:00:00,AtRecreation,0
2023-04-17,02:00:00,AtRestaurant,0
2023-04-17,02:00:00,AtWork,0
2023-04-17,02:05:00,AtHome,879
2023-04-17,02:05:00,Transport,1
2023-04-17,02:05:00,AtRecreation,0
2023-04-17,02:05:00,AtRestaurant,0
2023-04-17,02:05:00,AtWork,0
2023-04-17,02:10:00,AtHome,879
2023-04-17,02:10:00,Transport,1
2023-04-17,02:10:00,AtRecreation,0
2023-04-17,02:10:00,AtRestaurant,0
2023-04-17,02:10:00,AtWork,0
2023-04-17,02:15:00,AtHome,879
2023-04-17,02:15:00,Transport,1
2023-04-17,02:15:00,AtRecreation,0
2023-04-17,02:15:00,AtRestaurant,0
2023-04-17,02:15:00,AtWork,0
2023-04-17,02:20:00,AtHome,879
2023-04-17,02:20:00,Transport,1
2023-04-17,02:20:00,AtRecreation,0
2023-04-17,02:20:00,AtRestaurant,0
2023-04-17,02:20:00,AtWork,0
2023-04-17,02:25:00,AtHome,879
2023-04-17,02:25:00,Transport,1
2023-04-17,02:25:00,AtRecreation,0
2023-04-17,02:25:00,AtRestaurant,0
2023-04-17,02:25:00,AtWork,0
2023-04-17,02:30:00,AtHome,880
2023-04-17,02:30:00,Transport,0
2023-04-17,02:30:00,AtRecreation,0
2023-04-17,02:30:00,AtRestaurant,0
2023-04-17,02:30:00,AtWork,0
2023-04-17,02:35:00,AtHome,880
2023-04-17,02:35:00,Transport,0
2023-04-17,02:35:00,AtRecreation,0
2023-04-17,02:35:00,AtRestaurant,0
