day,time,state,count
2022-09-21,00:00:00,AtHome,832
2022-09-21,00:00:00,Transport,33
2022-09-21,00:00:00,AtRecreation,14
2022-09-21,00:00:00,AtRestaurant,1
2022-09-21,00:00:00,AtWork,0
2022-09-21,00:05:00,AtHome,834
2022-09-21,00:05:00,Transport,36
2022-09-21,00:05:00,AtRecreation,10
2022-09-21,00:05:00,AtRestaurant,0
2022-09-21,00:05:00,AtWork,0
2022-09-21,00:10:00,AtHome,839
2022-09-21,00:10:00,Transport,32
2022-09-21,00:10:00,AtRecreation,9
2022-09-21,00:10:00,AtRestaurant,0
2022-09-21,00:10:00,AtWork,0
2022-09-21,00:15:00,AtHome,843
2022-09-21,00:15:00,Transport,29
2022-09-21,00:15:00,AtRecreation,8
2022-09-21,00:15:00,AtRestaurant,0
2022-09-21,00:15:00,AtWork,0
2022-09-21,00:20:00,AtHome,845
2022-09-21,00:20:00,Transport,28
2022-09-21,00:20:00,AtRecreation,7
2022-09-21,00:20:00,AtRestaurant,0
2022-09-21,00:20:00,AtWork,0
2022-09-21,00:25:00,AtHome,851
2022-09-21,00:25:00,Transport,22
2022-09-21,00:25:00,AtRecreation,6
2022-09-21,00:25:00,AtRestaurant,1
2022-09-21,00:25:00,AtWork,0
2022-09-21,00:30:00,AtHome,856
2022-09-21,00:30:00,Transport,19
2022-09-21,00:30:00,AtRecreation,4
2022-09-21,00:30:00,AtRestaurant,1
2022-09-21,00:30:00,AtWork,0
2022-09-21,00:35:00,AtHome,858
2022-09-21,00:35:00,Transport,15
2022-09-21,00:35:00,AtRecreation,6
2022-09-21,00:35:00,AtRestaurant,1
2022-09-21,00:35:00,AtWork,0
2022-09-21,00:40:00,AtHome,863
2022-09-21,00:40:00,Transport,16
2022-09-21,00:40:00,AtRecreation,1
2022-09-21,00:40:00,AtRestaurant,0
2022-09-21,00:40:00,AtWork,0
2022-09-21,00:45:00,AtHome,866
2022-09-21,00:45:00,Transport,13
2022-09-21,00:45:00,AtRecreation,1
2022-09-21,00:45:00,AtRestaurant,0
2022-09-21,00:45:00,AtWork,0
2022-09-21,00:50:00,AtHome,868
2022-09-21,00:50:00,Transport,11
2022-09-21,00:50:00,AtRecreation,1
2022-09-21,00:50:00,AtRestaurant,0
2022-09-21,00:50:00,AtWork,0
2022-09-21,00:55:00,AtHome,871
2022-09-21,00:55:00,Transport,8
2022-09-21,00:55:00,AtRecreation,1
2022-09-21,00:55:00,AtRestaurant,0
2022-09-21,00:55:00,AtWork,0
2022-09-21,01:00:00,AtHome,872
2022-09-21,01:00:00,Transport,7
2022-09-21,01:00:00,AtRecreation,1
2022-09-21,01:00:00,AtRestaurant,0
2022-09-21,01:00:00,AtWork,0
2022-09-21,01:05:00,AtHome,872
2022-09-21,01:05:00,Transport,7
2022-09-21,01:05:00,AtRecreation,1
2022-09-21,01:05:00,AtRestaurant,0
2022-09-21,01:05:00,AtWork,0
2022-09-21,01:10:00,AtHome,873
2022-09-21,01:10:00,Transport,7
2022-09-21,01:10:00,AtRecreation,0
2022-09-21,01:10:00,AtRestaurant,0
2022-09-21,01:10:00,AtWork,0
2022-09-21,01:15:00,AtHome,875
2022-09-21,01:15:00,Transport,5
2022-09-21,01:15:00,AtRecreation,0
2022-09-21,01:15:00,AtRestaurant,0
2022-09-21,01:15:00,AtWork,0
2022-09-21,01:20:00,AtHome,876
2022-09-21,01:20:00,Transport,4
2022-09-21,01:20:00,AtRecreation,0
2022-09-21,01:20:00,AtRestaurant,0
2022-09-21,01:20:00,AtWork,0
2022-09-21,01:25:00,AtHome,877
2022-09-21,01:25:00,Transport,3
2022-09-21,01:25:00,AtRecreation,0
2022-09-21,01:25:00,AtRestaurant,0
2022-09-21,01:25:00,AtWork,0
2022-09-21,01:30:00,AtHome,877
2022-09-21,01:30:00,Transport,3
2022-09-21,01:30:00,AtRecreation,0
2022-09-21,01:30:00,AtRestaurant,0
2022-09-21,01:30:00,AtWork,0
2022-09-21,01:35:00,AtHome,878
2022-09-21,01:35:00,Transport,2
2022-09-21,01:35:00,AtRecreation,0
2022-09-21,01:35:00,AtRestaurant,0
2022-09-21,01:35:00,AtWork,0
2022-09-21,01:40:00,AtHome,878
2022-09-21,01:40:00,Transport,2
2022-09-21,01:40:00,AtRecreation,0
2022-09-21,01:40:00,AtRestaurant,0
