day,time,state,count
2023-05-05,00:00:00,AtHome,803
2023-05-05,00:00:00,Transport,53
2023-05-05,00:00:00,AtRecreation,22
2023-05-05,00:00:00,AtRestaurant,2
2023-05-05,00:00:00,AtWork,0
2023-05-05,00:05:00,AtHome,812
2023-05-05,00:05:00,Transport,51
2023-05-05,00:05:00,AtRecreation,16
2023-05-05,00:05:00,AtRestaurant,1
2023-05-05,00:05:00,AtWork,0
2023-05-05,00:10:00,AtHome,821
2023-05-05,00:10:00,Transport,44
2023-05-05,00:10:00,AtRecreation,13
2023-05-05,00:10:00,AtRestaurant,2
2023-05-05,00:10:00,AtWork,0
2023-05-05,00:15:00,AtHome,828
2023-05-05,00:15:00,Transport,39
2023-05-05,00:15:00,AtRecreation,10
2023-05-05,00:15:00,AtRestaurant,3
2023-05-05,00:15:00,AtWork,0
2023-05-05,00:20:00,AtHome,837
2023-05-05,00:20:00,Transport,31
2023-05-05,00:20:00,AtRecreation,10
2023-05-05,00:20:00,AtRestaurant,2
2023-05-05,00:20:00,AtWork,0
2023-05-05,00:25:00,AtHome,843
2023-05-05,00:25:00,Transport,24
2023-05-05,00:25:00,AtRecreation,11
2023-05-05,00:25:00,AtRestaurant,2
2023-05-05,00:25:00,AtWork,0
2023-05-05,00:30:00,AtHome,848
2023-05-05,00:30:00,Transport,21
2023-05-05,00:30:00,AtRecreation,11
2023-05-05,00:30:00,AtRestaurant,0
2023-05-05,00:30:00,AtWork,0
2023-05-05,00:35:00,AtHome,851
2023-05-05,00:35:00,Transport,22
2023-05-05,00:35:00,AtRecreation,7
2023-05-05,00:35:00,AtRestaurant,0
2023-05-05,00:35:00,AtWork,0
2023-05-05,00:40:00,AtHome,856
2023-05-05,00:40:00,Transport,20
2023-05-05,00:40:00,AtRecreation,4
2023-05-05,00:40:00,AtRestaurant,0
2023-05-05,00:40:00,AtWork,0
2023-05-05,00:45:00,AtHome,858
2023-05-05,00:45:00,Transport,20
2023-05-05,00:45:00,AtRecreation,2
2023-05-05,00:45:00,AtRestaurant,0
2023-05-05,00:45:00,AtWork,0
2023-05-05,00:50:00,AtHome,860
2023-05-05,00:50:00,Transport,19
2023-05-05,00:50:00,AtRecreation,1
2023-05-05,00:50:00,AtRestaurant,0
2023-05-05,00:50:00,AtWork,0
2023-05-05,00:55:00,AtHome,863
2023-05-05,00:55:00,Transport,17
2023-05-05,00:55:00,AtRecreation,0
2023-05-05,00:55:00,AtRestaurant,0
2023-05-05,00:55:00,AtWork,0
2023-05-05,01:00:00,AtHome,865
2023-05-05,01:00:00,Transport,15
2023-05-05,01:00:00,AtRecreation,0
2023-05-05,01:00:00,AtRestaurant,0
