day,time,state,count
2023-04-26,00:00:00,AtHome,817
2023-04-26,00:00:00,Transport,42
2023-04-26,00:00:00,AtRecreation,19
2023-04-26,00:00:00,AtRestaurant,2
2023-04-26,00:00:00,AtWork,0
2023-04-26,00:05:00,AtHome,821
2023-04-26,00:05:00,Transport,42
2023-04-26,00:05:00,AtRecreation,16
2023-04-26,00:05:00,AtRestaurant,1
2023-04-26,00:05:00,AtWork,0
2023-04-26,00:10:00,AtHome,827
2023-04-26,00:10:00,Transport,37
2023-04-26,00:10:00,AtRecreation,15
2023-04-26,00:10:00,AtRestaurant,1
2023-04-26,00:10:00,AtWork,0
2023-04-26,00:15:00,AtHome,832
2023-04-26,00:15:00,Transport,32
2023-04-26,00:15:00,AtRecreation,15
2023-04-26,00:15:00,AtRestaurant,1
2023-04-26,00:15:00,AtWork,0
2023-04-26,00:20:00,AtHome,838
2023-04-26,00:20:00,Transport,28
2023-04-26,00:20:00,AtRecreation,11
2023-04-26,00:20:00,AtRestaurant,3
2023-04-26,00:20:00,AtWork,0
2023-04-26,00:25:00,AtHome,840
2023-04-26,00:25:00,Transport,30
2023-04-26,00:25:00,AtRecreation,8
2023-04-26,00:25:00,AtRestaurant,2
2023-04-26,00:25:00,AtWork,0
2023-04-26,00:30:00,AtHome,845
2023-04-26,00:30:00,Transport,27
2023-04-26,00:30:00,AtRecreation,7
2023-04-26,00:30:00,AtRestaurant,1
2023-04-26,00:30:00,AtWork,0
2023-04-26,00:35:00,AtHome,848
2023-04-26,00:35:00,Transport,26
2023-04-26,00:35:00,AtRecreation,6
2023-04-26,00:35:00,AtRestaurant,0
2023-04-26,00:35:00,AtWork,0
2023-04-26,00:40:00,AtHome,852
2023-04-26,00:40:00,Transport,22
2023-04-26,00:40:00,AtRecreation,6
2023-04-26,00:40:00,AtRestaurant,0
2023-04-26,00:40:00,AtWork,0
2023-04-26,00:45:00,AtHome,854
2023-04-26,00:45:00,Transport,22
2023-04-26,00:45:00,AtRecreation,4
2023-04-26,00:45:00,AtRestaurant,0
2023-04-26,00:45:00,AtWork,0
2023-04-26,00:50:00,AtHome,856
2023-04-26,00:50:00,Transport,19
2023-04-26,00:50:00,AtRecreation,5
2023-04-26,00:50:00,AtRestaurant,0
2023-04-26,00:50:00,AtWork,0
2023-04-26,00:55:00,AtHome,858
2023-04-26,00:55:00,Transport,20
2023-04-26,00:55:00,AtRecreation,2
2023-04-26,00:55:00,AtRestaurant,0
2023-04-26,00:55:00,AtWork,0
2023-04-26,01:00:00,AtHome,861
2023-04-26,01:00:00,Transport,17
2023-04-26,01:00:00,AtRecreation,2
2023-04-26,01:00:00,AtRestaurant,0
2023-04-26,01:00:00,AtWork,0
2023-04-26,01:05:00,AtHome,867
2023-04-26,01:05:00,Transport,11
2023-04-26,01:05:00,AtRecreation,2
2023-04-26,01:05:00,AtRestaurant,0
2023-04-26,01:05:00,AtWork,0
2023-04-26,01:10:00,AtHome,870
2023-04-26,01:10:00,Transport,9
2023-04-26,01:10:00,AtRecreation,1
2023-04-26,01:10:00,AtRestaurant,0
2023-04-26,01:10:00,AtWork,0
2023-04-26,01:15:00,AtHome,872
2023-04-26,01:15:00,Transport,8
2023-04-26,01:15:00,AtRecreation,0
2023-04-26,01:15:00,AtRestaurant,0
2023-04-26,01:15:00,AtWork,0
2023-04-26,01:20:00,AtHome,875
2023-04-26,01:20:00,Transport,5
2023-04-26,01:20:00,AtRecreation,0
2023-04-26,01:20:00,AtRestaurant,0
2023-04-26,01:20:00,AtWork,0
2023-04-26,01:25:00,AtHome,875
2023-04-26,01:25:00,Transport,5
2023-04-26,01:25:00,AtRecreation,0
2023-04-26,01:25:00,AtRestaurant,0
2023-04-26,01:25:00,AtWork,0
2023-04-26,01:30:00,AtHome,876
2023-04-26,01:30:00,Transport,4
2023-04-26,01:30:00,AtRecreation,0
2023-04-26,01:30:00,AtRestaurant,0
2023-04-26,01:30:00,AtWork,0
2023-04-26,01:35:00,AtHome,876
2023-04-26,01:35:00,Transport,4
2023-04-26,01:35:00,AtRecreation,0
2023-04-26,01:35:00,AtRestaurant,0
2023-04-26,01:35:00,AtWork,0
2023-04-26,01:40:00,AtHome,876
2023-04-26,01:40:00,Transport,4
2023-04-26,01:40:00,AtRecreation,0
2023-04-26,01:40:00,AtRestaurant,0
2023-04-26,01:40:00,AtWork,0
2023-04-26,01:45:00,AtHome,878
2023-04-26,01:45:00,Transport,2
2023-04-26,01:45:00,AtRecreation,0
2023-04-26,01:45:00,AtRestaurant,0
2023-04-26,01:45:00,AtWork,0
2023-04-26,01:50:00,AtHome,878
2023-04-26,01:50:00,Transport,2
2023-04-26,01:50:00,AtRecreation,0
2023-04-26,01:50:00,AtRestaurant,0
2023-04-26,01:50:00,AtWork,0
2023-04-26,01:55:00,AtHome,880
2023-04-26,01:55:00,Transport,0
2023-04-26,01:55:00,AtRecreation,0
2023-04-26,01:55:00,AtRestaurant,0
2023-04-26,01:55:00,AtWork,0
2023-04-26,02:00:00,AtHome,880
2023-04-26,02:00:00,Transport,0
2023-04-26,02:00:00,AtRecreation,0
2023-04-26,02:00:00,AtRestaurant,0
2023-04-26,02:00:00,AtWork,0
2023-04-26,02:05:00,AtHome,880
2023-04-26,02:05:00,Transport,0
2023-04-26,02:05:00,AtRecreation,0
2023-04-26,02:05:00,AtRestaurant,0
2023-04-26,02:05:00,AtWork,0
2023-04-26,02:10:00,AtHome,880
2023-04-26,02:10:00,Transport,0
2023-04-26,02:10:00,AtRecreation,0
2023-04-26,02:10:00,AtRestaurant,0
2023-04-26,02:10:00,AtWork,0
2023-04-26,02:15:00,AtHome,880
2023-04-26,02:15:00,Transport,0
2023-04-26,02:15:00,AtRecreation,0
2023-04-26,02:15:00,AtRestaurant,0
2023-04-26,02:15:00,AtWork,0
2023-04-26,02:20:00,AtHome,880
2023-04-26,02:20:00,Transport,0
2023-04-26,02:20:00,AtRecreation,0
2023-04-26,02:20:00,AtRestaurant,0
2023-04-26,02:20:00,AtWork,0
2023-04-26,02:25:00,AtHome,880
2023-04-26,02:25:00,Transport,0
2023-04-26,02:25:00,AtRecreation,0
2023-04-26,02:25:00,AtRestaurant,0
2023-04-26,02:25:00,AtWork,0
2023-04-26,02:30:00,AtHome,880
2023-04-26,02:30:00,Transport,0
2023-04-26,02:30:00,AtRecreation,0
2023-04-26,02:30:00,AtRestaurant,0
2023-04-26,02:30:00,AtWork,0
2023-04-26,02:35:00,AtHome,880
2023-04-26,02:35:00,Transport,0
2023-04-26,02:35:00,AtRecreation,0
2023-04-26,02:35:00,AtRestaurant,0
2023-04-26,02:35:00,AtWork,0
2023-04-26,02:40:00,AtHome,880
2023-04-26,02:40:00,Transport,0
2023-04-26,02:40:00,AtRecreation,0
