day,time,state,count
2022-07-24,00:00:00,AtHome,741
2022-07-24,00:00:00,Transport,113
2022-07-24,00:00:00,AtRecreation,22
2022-07-24,00:00:00,AtRestaurant,4
2022-07-24,00:00:00,AtWork,0
2022-07-24,00:05:00,AtHome,746
2022-07-24,00:05:00,Transport,103
2022-07-24,00:05:00,AtRecreation,19
2022-07-24,00:05:00,AtRestaurant,12
2022-07-24,00:05:00,AtWork,0
2022-07-24,00:10:00,AtHome,749
2022-07-24,00:10:00,Transport,96
2022-07-24,00:10:00,AtRecreation,16
2022-07-24,00:10:00,AtRestaurant,19
2022-07-24,00:10:00,AtWork,0
2022-07-24,00:15:00,AtHome,755
2022-07-24,00:15:00,Transport,90
2022-07-24,00:15:00,AtRecreation,13
2022-07-24,00:15:00,AtRestaurant,22
2022-07-24,00:15:00,AtWork,0
2022-07-24,00:20:00,AtHome,760
2022-07-24,00:20:00,Transport,76
2022-07-24,00:20:00,AtRecreation,22
2022-07-24,00:20:00,AtRestaurant,22
2022-07-24,00:20:00,AtWork,0
2022-07-24,00:25:00,AtHome,770
2022-07-24,00:25:00,Transport,72
2022-07-24,00:25:00,AtRecreation,25
2022-07-24,00:25:00,AtRestaurant,13
2022-07-24,00:25:00,AtWork,0
2022-07-24,00:30:00,AtHome,782
2022-07-24,00:30:00,Transport,67
2022-07-24,00:30:00,AtRecreation,23
2022-07-24,00:30:00,AtRestaurant,8
2022-07-24,00:30:00,AtWork,0
2022-07-24,00:35:00,AtHome,791
2022-07-24,00:35:00,Transport,63
2022-07-24,00:35:00,AtRecreation,20
2022-07-24,00:35:00,AtRestaurant,6
2022-07-24,00:35:00,AtWork,0
2022-07-24,00:40:00,AtHome,801
2022-07-24,00:40:00,Transport,65
2022-07-24,00:40:00,AtRecreation,14
2022-07-24,00:40:00,AtRestaurant,0
2022-07-24,00:40:00,AtWork,0
2022-07-24,00:45:00,AtHome,812
2022-07-24,00:45:00,Transport,54
2022-07-24,00:45:00,AtRecreation,14
2022-07-24,00:45:00,AtRestaurant,0
2022-07-24,00:45:00,AtWork,0
2022-07-24,00:50:00,AtHome,824
2022-07-24,00:50:00,Transport,44
2022-07-24,00:50:00,AtRecreation,12
2022-07-24,00:50:00,AtRestaurant,0
2022-07-24,00:50:00,AtWork,0
2022-07-24,00:55:00,AtHome,829
2022-07-24,00:55:00,Transport,44
2022-07-24,00:55:00,AtRecreation,7
2022-07-24,00:55:00,AtRestaurant,0
2022-07-24,00:55:00,AtWork,0
2022-07-24,01:00:00,AtHome,843
2022-07-24,01:00:00,Transport,32
2022-07-24,01:00:00,AtRecreation,5
2022-07-24,01:00:00,AtRestaurant,0
2022-07-24,01:00:00,AtWork,0
2022-07-24,01:05:00,AtHome,849
2022-07-24,01:05:00,Transport,26
2022-07-24,01:05:00,AtRecreation,5
2022-07-24,01:05:00,AtRestaurant,0
2022-07-24,01:05:00,AtWork,0
