day,time,state,count
2023-05-02,00:00:00,AtHome,790
2023-05-02,00:00:00,Transport,58
2023-05-02,00:00:00,AtRecreation,30
2023-05-02,00:00:00,AtRestaurant,2
2023-05-02,00:00:00,AtWork,0
2023-05-02,00:05:00,AtHome,794
2023-05-02,00:05:00,Transport,60
2023-05-02,00:05:00,AtRecreation,25
2023-05-02,00:05:00,AtRestaurant,1
2023-05-02,00:05:00,AtWork,0
2023-05-02,00:10:00,AtHome,803
2023-05-02,00:10:00,Transport,55
2023-05-02,00:10:00,AtRecreation,20
2023-05-02,00:10:00,AtRestaurant,2
2023-05-02,00:10:00,AtWork,0
2023-05-02,00:15:00,AtHome,808
2023-05-02,00:15:00,Transport,51
2023-05-02,00:15:00,AtRecreation,18
2023-05-02,00:15:00,AtRestaurant,3
2023-05-02,00:15:00,AtWork,0
2023-05-02,00:20:00,AtHome,818
2023-05-02,00:20:00,Transport,48
2023-05-02,00:20:00,AtRecreation,10
2023-05-02,00:20:00,AtRestaurant,4
2023-05-02,00:20:00,AtWork,0
2023-05-02,00:25:00,AtHome,824
2023-05-02,00:25:00,Transport,45
2023-05-02,00:25:00,AtRecreation,8
2023-05-02,00:25:00,AtRestaurant,3
2023-05-02,00:25:00,AtWork,0
2023-05-02,00:30:00,AtHome,832
2023-05-02,00:30:00,Transport,40
2023-05-02,00:30:00,AtRecreation,7
2023-05-02,00:30:00,AtRestaurant,1
2023-05-02,00:30:00,AtWork,0
2023-05-02,00:35:00,AtHome,840
2023-05-02,00:35:00,Transport,34
2023-05-02,00:35:00,AtRecreation,6
2023-05-02,00:35:00,AtRestaurant,0
2023-05-02,00:35:00,AtWork,0
2023-05-02,00:40:00,AtHome,845
2023-05-02,00:40:00,Transport,30
2023-05-02,00:40:00,AtRecreation,5
2023-05-02,00:40:00,AtRestaurant,0
2023-05-02,00:40:00,AtWork,0
2023-05-02,00:45:00,AtHome,851
2023-05-02,00:45:00,Transport,24
2023-05-02,00:45:00,AtRecreation,5
2023-05-02,00:45:00,AtRestaurant,0
2023-05-02,00:45:00,AtWork,0
2023-05-02,00:50:00,AtHome,856
2023-05-02,00:50:00,Transport,20
2023-05-02,00:50:00,AtRecreation,4
2023-05-02,00:50:00,AtRestaurant,0
2023-05-02,00:50:00,AtWork,0
2023-05-02,00:55:00,AtHome,859
2023-05-02,00:55:00,Transport,17
2023-05-02,00:55:00,AtRecreation,4
2023-05-02,00:55:00,AtRestaurant,0
2023-05-02,00:55:00,AtWork,0
2023-05-02,01:00:00,AtHome,866
2023-05-02,01:00:00,Transport,11
2023-05-02,01:00:00,AtRecreation,3
2023-05-02,01:00:00,AtRestaurant,0
2023-05-02,01:00:00,AtWork,0
2023-05-02,01:05:00,AtHome,869
2023-05-02,01:05:00,Transport,9
2023-05-02,01:05:00,AtRecreation,2
2023-05-02,01:05:00,AtRestaurant,0
2023-05-02,01:05:00,AtWork,0
2023-05-02,01:10:00,AtHome,869
