day,time,state,count
2022-12-30,00:00:00,AtHome,821
2022-12-30,00:00:00,Transport,36
2022-12-30,00:00:00,AtRecreation,22
2022-12-30,00:00:00,AtRestaurant,1
2022-12-30,00:00:00,AtWork,0
2022-12-30,00:05:00,AtHome,824
2022-12-30,00:05:00,Transport,38
2022-12-30,00:05:00,AtRecreation,18
2022-12-30,00:05:00,AtRestaurant,0
2022-12-30,00:05:00,AtWork,0
2022-12-30,00:10:00,AtHome,831
2022-12-30,00:10:00,Transport,33
2022-12-30,00:10:00,AtRecreation,15
2022-12-30,00:10:00,AtRestaurant,1
2022-12-30,00:10:00,AtWork,0
2022-12-30,00:15:00,AtHome,833
2022-12-30,00:15:00,Transport,28
2022-12-30,00:15:00,AtRecreation,18
2022-12-30,00:15:00,AtRestaurant,1
2022-12-30,00:15:00,AtWork,0
2022-12-30,00:20:00,AtHome,835
2022-12-30,00:20:00,Transport,29
2022-12-30,00:20:00,AtRecreation,14
2022-12-30,00:20:00,AtRestaurant,2
2022-12-30,00:20:00,AtWork,0
2022-12-30,00:25:00,AtHome,837
2022-12-30,00:25:00,Transport,29
2022-12-30,00:25:00,AtRecreation,13
2022-12-30,00:25:00,AtRestaurant,1
2022-12-30,00:25:00,AtWork,0
2022-12-30,00:30:00,AtHome,841
2022-12-30,00:30:00,Transport,28
2022-12-30,00:30:00,AtRecreation,11
2022-12-30,00:30:00,AtRestaurant,0
2022-12-30,00:30:00,AtWork,0
2022-12-30,00:35:00,AtHome,842
2022-12-30,00:35:00,Transport,28
2022-12-30,00:35:00,AtRecreation,10
2022-12-30,00:35:00,AtRestaurant,0
2022-12-30,00:35:00,AtWork,0
2022-12-30,00:40:00,AtHome,844
2022-12-30,00:40:00,Transport,24
2022-12-30,00:40:00,AtRecreation,12
2022-12-30,00:40:00,AtRestaurant,0
2022-12-30,00:40:00,AtWork,0
2022-12-30,00:45:00,AtHome,846
2022-12-30,00:45:00,Transport,29
2022-12-30,00:45:00,AtRecreation,5
2022-12-30,00:45:00,AtRestaurant,0
2022-12-30,00:45:00,AtWork,0
2022-12-30,00:50:00,AtHome,849
2022-12-30,00:50:00,Transport,27
2022-12-30,00:50:00,AtRecreation,4
2022-12-30,00:50:00,AtRestaurant,0
2022-12-30,00:50:00,AtWork,0
2022-12-30,00:55:00,AtHome,851
2022-12-30,00:55:00,Transport,24
2022-12-30,00:55:00,AtRecreation,5
2022-12-30,00:55:00,AtRestaurant,0
2022-12-30,00:55:00,AtWork,0
2022-12-30,01:00:00,AtHome,853
2022-12-30,01:00:00,Transport,25
2022-12-30,01:00:00,AtRecreation,2
2022-12-30,01:00:00,AtRestaurant,0
2022-12-30,01:00:00,AtWork,0
2022-12-30,01:05:00,AtHome,861
2022-12-30,01:05:00,Transport,17
2022-12-30,01:05:00,AtRecreation,2
2022-12-30,01:05:00,AtRestaurant,0
2022-12-30,01:05:00,AtWork,0
2022-12-30,01:10:00,AtHome,862
2022-12-30,01:10:00,Transport,16
2022-12-30,01:10:00,AtRecreation,2
2022-12-30,01:10:00,AtRestaurant,0
2022-12-30,01:10:00,AtWork,0
2022-12-30,01:15:00,AtHome,863
2022-12-30,01:15:00,Transport,15
2022-12-30,01:15:00,AtRecreation,2
2022-12-30,01:15:00,AtRestaurant,0
2022-12-30,01:15:00,AtWork,0
2022-12-30,01:20:00,AtHome,865
2022-12-30,01:20:00,Transport,14
2022-12-30,01:20:00,AtRecreation,1
2022-12-30,01:20:00,AtRestaurant,0
2022-12-30,01:20:00,AtWork,0
2022-12-30,01:25:00,AtHome,866
2022-12-30,01:25:00,Transport,14
2022-12-30,01:25:00,AtRecreation,0
2022-12-30,01:25:00,AtRestaurant,0
2022-12-30,01:25:00,AtWork,0
2022-12-30,01:30:00,AtHome,867
2022-12-30,01:30:00,Transport,13
2022-12-30,01:30:00,AtRecreation,0
2022-12-30,01:30:00,AtRestaurant,0
2022-12-30,01:30:00,AtWork,0
2022-12-30,01:35:00,AtHome,870
2022-12-30,01:35:00,Transport,10
2022-12-30,01:35:00,AtRecreation,0
2022-12-30,01:35:00,AtRestaurant,0
